task_id,seed,runtime_ms,joules,correct
L1_29,22,22.534899,4.760748,False
L1_30,22,15.698649,3.2889,True
L1_31,22,23.843823,3.549076,True
L1_32,22,26.239123,7.887497,True
L1_33,22,16.801552,2.272478,True
L1_34,22,16.194377,6.41981,True
L1_35,22,25.950311,3.63264,False
L1_36,22,11.562234,2.225795,False
L1_37,22,22.487592,6.181482,True
L1_38,22,21.693152,7.496353,False
L1_39,22,9.909151,2.695494,False
L1_40,22,22.254649,3.720402,True
L2_1,22,21.868276,7.928654,True
L2_2,22,34.01226,8.888728,False
L2_3,22,14.99425,2.993857,False
L2_6,22,13.475575,5.759438,True
L2_7,22,19.529108,7.707564,True
L2_8,22,33.574216,4.513806,True
L2_9,22,14.520294,2.904282,False
L2_11,22,23.294276,5.265066,True
L2_12,22,14.977814,5.280649,True
L2_13,22,30.839779,7.788561,True
L2_14,22,27.851198,5.812411,True
L2_15,22,22.868039,6.404873,True
L2_16,22,19.176272,4.468522,False
L2_17,22,26.537935,6.386463,True
L2_18,22,15.073099,2.953549,True
L2_20,22,27.715678,8.916517,False
L3_1,22,37.037451,4.612798,False
L3_2,22,30.397526,4.976027,True
L3_3,22,26.666359,7.581423,False
L3_4,22,22.47922,6.119044,False
L3_5,22,36.490095,9.40748,True
L3_6,22,28.131618,5.332964,True
L3_7,22,30.486993,4.736158,True
L3_8,22,26.19893,6.55863,True
L3_9,22,35.024791,8.914527,True
L3_10,22,29.380975,5.634052,True
L4_1,22,35.640965,11.161116,True
L4_2,22,37.190919,7.902206,True
L4_3,22,33.779997,7.785408,True
L4_4,22,20.718855,5.194416,True
L4_5,22,41.47496,11.515478,False
L4_6,22,35.988098,6.141211,True
L4_8,22,21.315318,6.423837,False
L4_9,22,39.272807,5.20839,False
L1_1,33,19.068477,3.876018,True
L1_2,33,16.948151,5.74341,False
L1_3,33,9.331508,3.272863,True
L1_4,33,20.616935,3.934258,True
L1_5,33,26.114502,6.779879,True
L1_6,33,10.648449,3.003945,True
L1_7,33,17.902309,4.585465,True
L1_8,33,26.697399,3.646787,True
L1_9,33,15.896147,4.431637,False
L1_10,33,12.540086,5.446526,True
L1_11,33,23.695652,4.105083,True
L1_12,33,11.284002,2.344015,True
L1_13,33,20.482634,5.021667,True
L1_15,33,13.574718,2.997479,False
L1_16,33,19.380836,4.179976,False
L1_17,33,17.570714,4.810588,False
L1_18,33,10.474987,4.049231,True
L1_19,33,13.501883,5.360071,False
L1_20,33,25.423712,5.239576,True
L1_21,33,13.924849,2.724942,True
L1_22,33,21.404301,3.337086,True
L1_23,33,22.210992,5.883284,False
L1_24,33,9.399535,2.633918,True
L1_25,33,18.742445,3.894836,True
L1_26,33,20.231646,7.1041,False
L1_27,33,14.140146,3.952634,True
L1_28,33,16.802416,3.500743,True
L1_29,33,17.866355,7.471573,False
L1_30,33,15.972994,3.248858,False
L1_31,33,21.7297,3.658876,False
L1_32,33,17.765083,5.813371,True
L1_33,33,12.506916,2.243861,True
L1_34,33,13.389127,3.126911,False
L1_35,33,21.960343,6.139363,False
L1_36,33,13.764437,3.58066,False
L1_37,33,21.645027,3.47682,False
L1_38,33,25.289442,5.423543,False
L1_39,33,9.026162,2.495684,True
L1_40,33,13.316016,3.55931,False
L2_1,33,17.62437,5.181699,True
L2_2,33,27.317707,6.863856,False
L2_3,33,17.300702,4.649957,True
L2_4,33,26.63933,3.496429,False
L2_5,33,18.940435,7.499512,False
L2_6,33,18.986489,3.516814,True
L2_7,33,21.167042,6.317723,True
L2_8,33,19.76792,8.400574,False
L2_9,33,14.886157,5.268825,True
L2_10,33,22.364251,7.705266,True
L2_11,33,23.620042,6.798422,True
L2_12,33,21.783121,4.877351,False
L2_13,33,17.403146,5.162684,False
L2_14,33,22.05933,4.286796,False
L2_15,33,17.69048,5.928544,True
L2_16,33,21.991347,4.882851,True
L2_18,33,13.917819,4.164896,True
L2_19,33,20.739351,4.634194,True
L3_1,33,30.43035,8.802167,False
L3_2,33,24.127475,6.126674,True
L3_3,33,25.904024,6.075261,True
L3_4,33,19.132436,6.037825,False
L3_5,33,19.796503,5.569713,False
L3_6,33,16.980442,7.060815,True
L3_7,33,21.956459,4.885385,True
L3_8,33,21.273036,6.595406,True
L3_9,33,25.698468,4.485233,False
L3_10,33,25.273348,4.159928,True
L4_1,33,29.583588,9.950241,False
L4_2,33,19.870567,8.490661,True
L4_4,33,33.618216,4.480046,False
L4_5,33,22.494582,8.585137,False
L4_7,33,32.613702,9.30604,True
L4_9,33,34.805714,5.866615,False
