run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,stage,checkpoint
run::M_ALL::reward_ablation::seed11::L3_4,11,L3_4,1,1,14.227453,1.458379,3.618487,246.151,0,9.812228,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_5,11,L3_5,1,0,16.334074,1.577855,4.742766,280.474,0,4.711686,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_6,11,L3_6,1,1,14.592267,1.663564,3.412354,229.42,0,11.100741,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_7,11,L3_7,1,1,19.273013,1.458946,4.856648,245.202,0,8.895757,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_8,11,L3_8,1,1,17.171048,1.60641,4.736898,266.165,1,8.179443,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_9,11,L3_9,0,0,18.829567,1.54624,4.439403,247.665,0,3.339449,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_10,11,L3_10,1,1,19.132269,1.525935,5.27586,296.069,1,6.842328,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_11,11,L3_11,1,0,14.830506,1.580987,4.17556,282.263,0,4.629129,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_12,11,L3_12,1,1,17.964848,1.492506,4.548548,252.865,0,9.022676,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_13,11,L3_13,1,1,20.664074,1.435514,5.363589,248.618,0,8.5798,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_14,11,L3_14,1,1,14.824433,1.47131,4.144837,277.189,0,9.719762,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_15,11,L3_15,0,0,30.393711,1.349697,7.702474,243.703,0,0.353308,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_16,11,L3_16,1,0,27.992398,1.471716,7.425043,265.062,0,2.113926,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_17,11,L3_17,0,0,19.220534,1.346596,4.201503,223.036,0,3.73135,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_18,11,L3_18,1,0,19.39013,1.442902,4.780986,246.31,0,3.765502,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_19,11,L3_19,1,1,18.345379,1.337675,4.604301,251.584,0,9.444067,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L3_20,11,L3_20,1,0,16.829448,1.417027,3.81955,213.56,0,4.86896,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_1,11,L4_1,1,1,62.620091,1.449836,20.389697,282.846,1,-4.654379,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_2,11,L4_2,0,0,46.862259,1.624507,15.244085,312.963,1,-6.427222,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_3,11,L4_3,1,0,51.02596,1.257351,14.981805,289.013,1,-5.750133,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_4,11,L4_4,0,0,43.482751,1.423199,12.805857,288.165,1,-4.873511,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_5,11,L4_5,1,1,51.658405,1.40673,15.115334,315.321,1,-0.85614,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_6,11,L4_6,1,1,67.789155,1.299129,21.557925,319.713,1,-5.736356,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_7,11,L4_7,1,1,41.329991,1.316097,12.610617,302.51,1,1.646745,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_8,11,L4_8,0,0,69.522563,1.233688,21.580765,308.503,1,-11.978609,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_9,11,L4_9,1,1,50.557591,1.528262,16.501694,307.039,1,-0.923346,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_10,11,L4_10,1,0,42.525521,1.570265,12.762743,299.358,1,-3.747562,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_11,11,L4_11,1,1,57.381364,1.628149,15.860849,281.856,0,0.211955,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_12,11,L4_12,0,0,56.991537,1.18608,20.173143,351.645,1,-11.817546,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_13,11,L4_13,1,0,48.409906,1.324782,15.198095,298.709,1,-5.999205,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_14,11,L4_14,1,1,65.76441,1.368631,18.387949,280.975,1,-3.17141,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_15,11,L4_15,0,0,54.912971,1.184549,16.221977,295.504,1,-8.63939,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_16,11,L4_16,1,0,51.945115,1.310004,14.110411,252.645,1,-4.952689,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_17,11,L4_17,1,1,70.881174,1.233424,22.421889,291.431,1,-6.732067,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_18,11,L4_18,1,1,74.832338,1.362966,22.540179,319.631,0,-5.345286,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_19,11,L4_19,0,0,71.66285,1.24845,21.493523,291.096,1,-12.199924,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed11::L4_20,11,L4_20,0,0,63.448076,1.347722,15.075532,245.099,1,-6.112556,suite,checkpoints/exp/reward_ablation/m_all/seed11/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_1,22,L1_1,1,0,2.139948,1.598335,0.387594,183.677,0,8.754163,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_2,22,L1_2,1,0,3.686722,1.814613,0.797743,212.555,0,7.535372,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_3,22,L1_3,1,0,4.239367,1.717434,0.900709,214.635,0,7.601389,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_4,22,L1_4,1,0,2.985939,1.840596,0.560743,200.087,0,7.860821,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_5,22,L1_5,1,1,2.369317,1.877673,0.401622,170.923,0,13.39646,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_6,22,L1_6,1,1,3.095382,1.683313,0.615024,203.116,0,13.095294,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_7,22,L1_7,1,0,2.679439,1.820827,0.486693,177.634,0,8.161917,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_8,22,L1_8,1,1,2.394294,1.84535,0.427505,173.82,0,13.960501,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_9,22,L1_9,1,1,2.56354,1.87467,0.491171,193.15,0,13.846052,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_10,22,L1_10,0,0,2.850772,1.715139,0.536008,196.85,0,6.359106,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_11,22,L1_11,0,0,2.824403,1.698707,0.627934,220.066,0,6.98425,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_12,22,L1_12,1,0,2.246537,1.782416,0.383313,172.695,0,8.094607,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_13,22,L1_13,0,0,3.533699,1.702836,0.644977,190.05,0,6.412368,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_14,22,L1_14,1,1,3.052637,1.816034,0.58702,183.585,0,13.327924,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_15,22,L1_15,1,0,2.914415,1.770703,0.62885,206.986,0,8.441053,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_16,22,L1_16,1,1,2.850262,1.553723,0.671183,211.732,1,11.315931,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_17,22,L1_17,1,0,2.99752,1.758554,0.661941,216.323,0,8.222595,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_18,22,L1_18,1,1,3.649913,1.640014,0.685174,190.096,0,13.192754,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_19,22,L1_19,0,0,2.154111,1.702603,0.444914,206.789,0,6.424982,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L1_20,22,L1_20,1,1,2.226952,1.815351,0.411785,192.216,0,12.970893,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_1,22,L2_1,1,1,5.322554,1.731694,1.209238,236.68,0,13.060183,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_2,22,L2_2,1,1,4.881199,1.59939,1.015641,216.897,0,12.21916,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_3,22,L2_3,1,1,5.228425,1.615034,1.134944,218.329,0,12.45737,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_4,22,L2_4,1,1,6.12691,1.548781,1.116813,205.61,0,12.274576,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_5,22,L2_5,1,0,6.87363,1.77592,1.547694,221.251,0,7.144686,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_6,22,L2_6,1,1,5.803237,1.373835,1.357442,235.743,0,11.739722,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_7,22,L2_7,1,1,6.624934,1.657176,1.409053,209.925,0,12.345001,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_8,22,L2_8,1,1,6.046111,1.475145,1.349616,210.168,0,11.659547,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_9,22,L2_9,1,1,7.291622,1.63605,1.656854,221.949,0,11.334605,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_10,22,L2_10,0,0,4.812611,1.475547,1.171105,240.496,0,6.622718,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_11,22,L2_11,1,0,4.422087,1.662148,0.972798,216.889,0,7.404674,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_12,22,L2_12,1,0,7.609421,1.667064,1.793819,239.085,1,6.187129,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_13,22,L2_13,1,1,7.633781,1.663562,1.73544,222.966,0,11.746763,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_14,22,L2_14,1,1,6.520844,1.511423,1.583339,252.867,0,12.055782,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_15,22,L2_15,1,1,6.161641,1.828292,1.255528,215.718,0,12.393696,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_16,22,L2_16,1,1,7.39546,1.597775,1.512705,211.95,0,11.557411,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_17,22,L2_17,1,1,8.079471,1.567223,1.651465,203.641,0,11.787888,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_18,22,L2_18,1,1,8.539491,1.39884,1.7715,218.626,0,12.14488,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_19,22,L2_19,1,0,7.108565,1.634508,1.719085,212.254,0,7.051262,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L2_20,22,L2_20,1,1,6.289997,1.508007,1.539202,244.572,0,11.38159,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_1,22,L3_1,1,1,14.394038,1.664201,3.334214,243.428,0,10.798386,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_2,22,L3_2,1,0,14.311397,1.500138,3.45782,252.429,0,4.850755,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_3,22,L3_3,1,1,15.917108,1.585609,3.953807,241.291,0,9.728196,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_4,22,L3_4,1,1,15.882874,1.588509,4.747211,277.753,0,9.189694,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_5,22,L3_5,0,0,14.829677,1.520751,3.88378,268.611,0,3.798196,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_6,22,L3_6,1,0,22.841515,1.353454,6.396664,263.141,0,2.855454,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_7,22,L3_7,0,0,15.452229,1.635117,4.357077,277.568,0,3.984144,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_8,22,L3_8,1,1,13.877974,1.482658,3.545457,259.347,0,9.782585,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_9,22,L3_9,1,1,20.062981,1.479957,4.75219,236.762,0,9.143345,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_10,22,L3_10,1,0,21.298858,1.486931,5.149256,240.585,0,4.372467,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_11,22,L3_11,1,0,18.20645,1.627493,4.228621,237.079,0,5.45607,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_12,22,L3_12,1,1,15.893559,1.352304,4.245214,260.117,0,9.795512,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_13,22,L3_13,1,1,16.374317,1.390267,3.451768,216.727,0,10.505737,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_14,22,L3_14,1,1,18.65258,1.516299,4.644127,238.696,0,9.673117,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_15,22,L3_15,0,0,25.058148,1.429182,6.029791,257.118,0,2.369949,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_16,22,L3_16,1,1,22.646214,1.398199,6.394872,273.287,0,8.445935,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_17,22,L3_17,0,0,19.198759,1.625611,4.591541,254.836,0,3.52234,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_18,22,L3_18,1,0,21.096114,1.502084,5.829679,271.593,0,3.412167,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_19,22,L3_19,1,1,22.268044,1.638777,5.666246,248.187,0,8.259789,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L3_20,22,L3_20,0,0,19.412688,1.504836,5.338885,254.439,0,2.876214,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L4_1,22,L4_1,0,0,53.116885,1.321953,15.247913,278.191,1,-7.133344,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L4_2,22,L4_2,1,1,46.037377,1.488575,13.399297,282.254,0,2.622113,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L4_3,22,L4_3,1,1,52.008328,1.564215,13.82894,257.011,1,1.293174,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
run::M_ALL::reward_ablation::seed22::L4_4,22,L4_4,1,1,50.383465,1.314192,14.908318,294.236,1,-0.271151,suite,checkpoints/exp/reward_ablation/m_all/seed22/checkpoint.json
