task_id,level,difficulty,seed,compiled,correct,runtime_ms,joules,power_w,ref_runtime_ms,speedup,reward
L3_2,3,3,11,True,False,34.004961,7.934471,227.078,34.004961,0.0,-0.5
L3_3,3,4,11,True,False,40.082183,5.085636,196.805,40.082183,0.0,-0.5
L3_4,3,3,11,True,True,34.466346,6.795925,250.334,47.720224,1.3845,-0.63279
L3_5,3,4,11,False,False,,,,38.472816,0.0,-1.0
L3_6,3,3,11,True,True,32.135062,5.234434,205.524,78.741854,2.4503,0.0686
L3_7,3,4,11,True,True,33.21562,7.940757,210.762,64.413825,1.9393,-0.3737
L3_8,3,3,11,True,True,30.376583,7.597453,226.529,44.457888,1.4636,-0.63304
L3_9,3,4,11,True,True,32.471005,4.877773,252.983,42.838379,1.3193,-0.51526
L3_10,3,3,11,True,True,31.782744,7.346166,261.503,53.655799,1.6882,-0.47342
L4_1,4,5,11,False,False,,,,29.497697,0.0,-1.0
L4_2,4,4,11,True,False,26.264582,8.151763,209.813,26.264582,0.0,-0.5
L4_3,4,5,11,True,False,50.203234,8.706229,209.037,50.203234,0.0,-0.5
L4_4,4,4,11,True,True,32.631975,7.976841,220.398,79.305456,2.4303,-0.15026
L4_5,4,5,11,True,True,41.024397,6.155475,245.471,83.13014,2.0264,-0.20243
L4_6,4,4,11,False,False,,,,41.04643,0.0,-1.0
L4_7,4,5,11,True,True,39.066261,6.334476,239.55,43.92352,1.1243,-0.80581
L4_8,4,4,11,True,True,36.42351,9.207923,198.168,42.100915,1.1559,-0.96518
L4_9,4,5,11,False,False,,,,31.546042,0.0,-1.0
L1_1,1,2,22,True,False,18.98603,2.730173,218.83,18.98603,0.0,-0.5
L1_2,1,3,22,True,True,24.113606,3.940933,202.685,44.640329,1.8513,-0.06985
L1_3,1,1,22,True,True,19.55114,4.072962,249.692,31.966389,1.635,-0.21053
L1_4,1,2,22,True,True,16.324702,5.180377,217.794,37.350229,2.288,0.00522
L1_5,1,3,22,True,True,25.6693,4.89618,224.914,46.636054,1.8168,-0.19715
L1_6,1,1,22,True,True,12.058533,4.329531,205.536,28.526335,2.3657,0.12833
L1_7,1,2,22,True,True,19.607852,5.890519,198.189,37.469723,1.911,-0.23907
L1_8,1,3,22,True,False,25.908744,4.926414,217.532,25.908744,0.0,-0.5
L1_9,1,1,22,True,True,18.280881,1.985197,214.1,41.299554,2.2592,0.47214
L1_10,1,2,22,True,True,15.583185,5.280935,213.164,38.778053,2.4885,0.07961
L1_11,1,3,22,True,True,27.269284,6.067565,218.037,57.454243,2.1069,-0.15625
L1_12,1,1,22,True,True,17.049204,2.124142,225.594,20.848571,1.2228,-0.1755
L1_13,1,2,22,True,True,15.608821,4.471815,235.565,33.24963,2.1302,0.00731
L1_14,1,3,22,True,True,23.809845,7.703566,223.746,44.701017,1.8774,-0.39094
L1_15,1,1,22,True,True,11.64765,4.374276,220.996,12.906473,1.1081,-0.63525
L1_16,1,2,22,True,True,20.373509,2.873201,211.433,33.084984,1.6239,-0.04287
L1_17,1,3,22,True,True,23.697124,7.057654,243.948,29.913242,1.2623,-0.74411
L1_18,1,1,22,True,True,16.844824,2.318468,207.223,31.690641,1.8813,0.21152
L1_19,1,2,22,True,False,24.170918,2.677302,259.074,24.170918,0.0,-0.5
L1_20,1,3,22,True,False,23.639421,7.640309,220.425,23.639421,0.0,-0.5
L1_21,1,1,22,True,False,19.397738,2.357679,234.14,19.397738,0.0,-0.5
L1_22,1,2,22,True,True,25.755588,4.633877,238.498,39.538909,1.5352,-0.33806
L1_23,1,3,22,True,True,23.933372,6.823897,258.573,44.388054,1.8547,-0.34252
L1_24,1,1,22,False,False,,,,11.94686,0.0,-1.0
L1_25,1,2,22,True,True,20.152507,6.130787,238.118,40.215459,1.9956,-0.21574
L1_26,1,3,22,False,False,,,,32.285613,0.0,-1.0
L1_27,1,1,22,True,True,19.535889,2.253514,227.762,27.582615,1.4119,-0.06131
L1_28,1,2,22,True,True,26.09409,3.596846,211.174,50.410023,1.9319,0.01845
L1_29,1,3,22,True,True,33.355078,5.536779,258.489,40.610368,1.2175,-0.65889
L1_30,1,1,22,True,True,15.737492,2.320393,253.247,35.828486,2.2766,0.40183
L1_31,1,2,22,True,True,23.180501,4.015443,263.791,39.406822,1.7,-0.16445
L1_32,1,3,22,True,False,23.325784,7.555552,220.367,23.325784,0.0,-0.5
L1_33,1,1,22,True,False,14.983464,2.661916,233.699,14.983464,0.0,-0.5
L1_34,1,2,22,True,True,26.228915,2.742307,212.359,41.139141,1.5685,-0.0543
L1_35,1,3,22,False,False,,,,19.500894,0.0,-1.0
L1_36,1,1,22,True,True,17.169337,4.438691,231.153,20.445683,1.1908,-0.57053
L1_37,1,2,22,True,True,17.488285,3.037379,213.524,40.460149,2.3136,0.28329
L1_38,1,3,22,True,True,24.496303,7.348066,243.471,37.169969,1.5174,-0.58024
L1_39,1,1,22,True,True,15.755175,4.192658,249.52,26.785655,1.7001,-0.18597
L1_40,1,2,22,True,True,19.624976,5.685615,219.608,35.167692,1.792,-0.28564
L2_1,2,3,22,True,True,29.796062,5.780537,248.619,42.0867,1.4125,-0.53189
L2_2,2,4,22,True,True,40.053831,4.886506,210.289,82.665629,2.0639,-0.06866
L2_3,2,2,22,True,False,23.134836,5.145893,203.83,23.134836,0.0,-0.5
L2_4,2,3,22,False,False,,,,35.563828,0.0,-1.0
L2_5,2,4,22,True,False,27.27447,7.902999,230.586,27.27447,0.0,-0.5
L2_6,2,2,22,True,True,25.685164,5.974052,249.61,53.679985,2.0899,-0.15659
L2_7,2,3,22,True,True,35.793513,5.819895,239.717,78.048584,2.1805,-0.10108
L2_8,2,4,22,True,True,29.77009,8.132782,197.09,35.436839,1.1904,-0.8737
L2_9,2,2,22,True,False,27.973261,6.182594,215.459,27.973261,0.0,-0.5
L2_10,2,3,22,True,True,35.049716,7.703576,197.812,79.847835,2.2781,-0.19749
L2_11,2,4,22,True,False,34.367814,6.455991,198.964,34.367814,0.0,-0.5
L2_12,2,2,22,True,True,27.624877,3.847495,227.335,41.504433,1.5024,-0.26663
L2_13,2,3,22,True,False,33.524695,5.482005,226.722,33.524695,0.0,-0.5
L2_14,2,4,22,True,False,38.707422,7.008951,199.197,38.707422,0.0,-0.5
L2_15,2,2,22,True,True,27.727871,5.669561,218.441,59.422282,2.1431,-0.10532
L2_16,2,3,22,True,True,32.005866,3.552333,196.863,70.125576,2.191,0.15057
L2_17,2,4,22,True,True,25.989666,8.820614,249.135,37.032499,1.4249,-0.73445
L2_18,2,2,22,True,True,27.984783,4.918444,239.432,63.022756,2.252,0.01534
L2_19,2,3,22,False,False,,,,24.496962,0.0,-1.0
L2_20,2,4,22,True,True,35.944583,9.079716,214.459,77.832909,2.1654,-0.33044
L3_1,3,4,22,True,False,36.056596,4.871268,207.051,36.056596,0.0,-0.5
L3_2,3,3,22,True,True,25.656856,4.252065,240.128,37.091081,1.4457,-0.35514
L3_3,3,4,22,True,True,36.450129,6.338784,230.666,50.707842,1.3912,-0.59321
L3_4,3,3,22,True,True,27.967946,4.849628,195.597,62.7368,2.2432,0.01844
L3_5,3,4,22,True,False,37.298278,8.508187,245.6,37.298278,0.0,-0.5
L3_6,3,3,22,True,True,26.222814,4.760863,248.35,28.469418,1.0857,-0.69801
L3_7,3,4,22,False,False,,,,38.816152,0.0,-1.0
L3_8,3,3,22,True,True,34.308254,4.424033,257.14,50.664522,1.4767,-0.35369
L3_9,3,4,22,True,False,28.110096,6.366353,252.203,28.110096,0.0,-0.5
L3_10,3,3,22,True,False,33.697662,5.370141,220.696,33.697662,0.0,-0.5
L4_1,4,5,22,True,False,47.034113,6.251513,238.015,47.034113,0.0,-0.5
L4_2,4,4,22,True,True,35.085987,7.967969,221.719,81.865809,2.3333,-0.19044
L4_3,4,5,22,True,False,30.144402,11.259374,235.289,30.144402,0.0,-0.5
L4_4,4,4,22,True,True,31.371923,9.131272,227.592,59.629627,1.9007,-0.46361
L4_5,4,5,22,True,False,35.163257,5.894834,207.969,35.163257,0.0,-0.5
L4_6,4,4,22,True,True,36.56474,9.584697,212.414,74.571763,2.0394,-0.41741
L4_7,4,5,22,True,False,45.267146,4.980629,247.803,45.267146,0.0,-0.5
L4_8,4,4,22,True,True,25.592326,7.505328,199.773,35.155575,1.3737,-0.69032
L4_9,4,5,22,True,True,47.370356,10.217474,215.782,92.279082,1.948,-0.49523
L1_1,1,2,33,True,False,26.336174,4.599641,255.76,26.336174,0.0,-0.5
L1_2,1,3,33,True,True,22.783719,3.344058,243.506,47.316462,2.0768,0.12722
L1_3,1,1,33,True,True,19.282468,3.366829,261.255,35.977267,1.8658,0.01671
L1_4,1,2,33,True,True,16.882801,3.518128,199.711,30.118989,1.784,-0.0501
L1_5,1,3,33,True,False,26.629501,6.989587,259.182,26.629501,0.0,-0.5
L1_6,1,1,33,True,True,14.62305,4.303643,213.021,22.121367,1.5128,-0.31579
L1_7,1,2,33,True,True,19.911921,4.525425,236.372,35.36394,1.776,-0.18048
L1_8,1,3,33,True,False,35.418159,3.954046,226.552,35.418159,0.0,-0.5
L1_9,1,1,33,True,True,17.345312,2.723728,243.573,27.634502,1.5932,-0.03526
L1_10,1,2,33,True,True,17.196898,5.984542,217.247,34.478019,2.0049,-0.199
L1_11,1,3,33,True,True,19.895747,3.388213,246.501,44.120268,2.2176,0.18626
L1_12,1,1,33,True,True,19.088106,3.502812,255.401,26.130048,1.3689,-0.31276
L1_13,1,2,33,True,True,27.657287,4.79632,210.384,64.665486,2.3381,0.06541
L1_14,1,3,33,True,False,26.109436,7.577057,233.141,26.109436,0.0,-0.5
L1_15,1,1,33,True,True,15.18783,2.162452,233.895,31.463506,2.0716,0.34271
L1_16,1,2,33,True,True,27.458616,3.431645,213.583,46.843082,1.706,-0.0824
L1_17,1,3,33,True,True,32.664127,3.484893,215.826,68.480202,2.0965,0.11605
L1_18,1,1,33,True,True,11.151313,4.213848,204.889,27.869731,2.4992,0.1968
L1_19,1,2,33,True,True,24.629932,5.255652,240.129,48.823484,1.9823,-0.1454
L1_20,1,3,33,True,True,32.953945,5.24431,237.223,45.00854,1.3658,-0.51683
L1_21,1,1,33,True,True,17.591645,3.460283,208.939,23.480217,1.3347,-0.33194
L1_22,1,2,33,True,False,26.578846,3.489843,237.055,26.578846,0.0,-0.5
L1_23,1,3,33,True,False,25.144428,6.79317,219.028,25.144428,0.0,-0.5
L1_24,1,1,33,True,True,14.125249,2.480075,207.212,31.387996,2.2221,0.34432
L1_25,1,2,33,True,True,24.482524,2.816673,246.898,39.027814,1.5941,-0.05146
L1_26,1,3,33,True,False,30.474504,7.116204,253.107,30.474504,0.0,-0.5
L1_27,1,1,33,True,False,11.174491,2.023332,247.336,11.174491,0.0,-0.5
L1_28,1,2,33,True,False,17.384589,5.72475,249.536,17.384589,0.0,-0.5
L1_29,1,3,33,True,True,31.453284,5.819454,244.343,66.001148,2.0984,-0.13943
L1_30,1,1,33,False,False,,,,14.500675,0.0,-1.0
L1_31,1,2,33,True,True,24.061622,4.936236,231.35,44.802713,1.862,-0.17665
L1_32,1,3,33,True,True,32.562536,3.790528,255.485,41.918288,1.2873,-0.41369
L1_33,1,1,33,True,True,14.98167,3.878082,211.886,31.018538,2.0704,0.05009
L1_34,1,2,33,True,True,15.256266,5.697959,255.387,34.645366,2.2709,-0.04988
L1_35,1,3,33,True,False,35.109258,4.459084,239.686,35.109258,0.0,-0.5
L1_36,1,1,33,True,True,12.236719,4.356676,228.944,14.147658,1.1562,-0.59075
L1_37,1,2,33,True,True,23.340876,4.912125,234.022,50.153353,2.1487,-0.03097
L1_38,1,3,33,False,False,,,,34.775577,0.0,-1.0
L1_39,1,1,33,True,True,12.469367,2.137994,262.91,30.301896,2.4301,0.508
L1_40,1,2,33,True,False,19.434918,2.870285,201.548,19.434918,0.0,-0.5
L2_1,2,3,33,True,False,21.277338,3.901883,263.496,21.277338,0.0,-0.5
L2_2,2,4,33,True,True,31.675184,6.852533,257.875,52.027305,1.6425,-0.46607
L2_3,2,2,33,True,True,21.55261,4.893334,201.234,32.203414,1.4942,-0.39236
L2_4,2,3,33,True,True,27.171008,3.677496,214.273,33.587918,1.2362,-0.4391
L2_5,2,4,33,True,False,31.56618,7.320163,253.309,31.56618,0.0,-0.5
L2_6,2,2,33,True,False,25.848191,2.945343,250.599,25.848191,0.0,-0.5
L2_7,2,3,33,True,True,30.918976,5.267386,206.844,67.771769,2.1919,-0.04599
L2_8,2,4,33,True,True,25.988025,5.335619,216.874,60.392657,2.3239,0.00603
L2_9,2,2,33,True,False,22.763266,3.840572,206.56,22.763266,0.0,-0.5
L2_10,2,3,33,True,True,20.602461,3.655235,235.79,50.719269,2.4618,0.25282
L2_11,2,4,33,True,True,31.589999,4.608464,240.25,48.284969,1.5285,-0.33967
L2_12,2,2,33,True,True,27.421549,3.539117,213.185,31.811214,1.1601,-0.48345
L2_13,2,3,33,True,False,27.35079,5.97808,230.066,27.35079,0.0,-0.5
L2_14,2,4,33,True,True,24.862706,6.784958,251.597,28.382648,1.1416,-0.82494
L2_15,2,2,33,True,True,18.430423,5.831865,212.141,31.636116,1.7165,-0.34137
L2_16,2,3,33,True,True,31.465334,5.027074,230.51,64.684578,2.0557,-0.08678
L2_17,2,4,33,True,True,34.526413,8.024358,230.982,68.924904,1.9963,-0.34995
L2_18,2,2,33,True,False,26.778597,3.466959,249.199,26.778597,0.0,-0.5
L2_19,2,3,33,True,True,27.328847,4.241383,251.158,37.660346,1.378,-0.40178
L2_20,2,4,33,True,False,23.438506,7.764246,215.13,23.438506,0.0,-0.5
L3_1,3,4,33,True,True,38.738122,5.95485,196.386,95.080174,2.4544,0.00579
L3_2,3,3,33,False,False,,,,21.137199,0.0,-1.0
L3_3,3,4,33,True,True,28.556451,4.577327,240.691,70.899661,2.4828,0.14883
L3_4,3,3,33,True,True,26.337977,7.200017,230.991,57.943422,2.2,-0.19859
L3_5,3,4,33,True,True,28.081514,4.429858,217.292,67.902641,2.4181,0.13878
L3_6,3,3,33,True,True,25.113753,5.910758,252.052,41.247801,1.6424,-0.3922
L3_7,3,4,33,True,True,26.813813,9.167309,208.567,52.069577,1.9419,-0.44416
L3_8,3,3,33,True,True,27.906759,3.855847,234.383,51.247187,1.8364,-0.067
L3_9,3,4,33,False,False,,,,35.982416,0.0,-1.0
L3_10,3,3,33,True,True,33.818887,7.602506,251.603,70.695369,2.0904,-0.27688
L4_1,4,5,33,False,False,,,,47.282848,0.0,-1.0
L4_2,4,4,33,True,True,31.401853,9.335352,213.02,48.009414,1.5289,-0.69237
L4_3,4,5,33,True,False,47.126136,8.446224,205.456,47.126136,0.0,-0.5
L4_4,4,4,33,True,False,26.306879,8.360274,205.067,26.306879,0.0,-0.5
L4_5,4,5,33,False,False,,,,40.430442,0.0,-1.0
L4_6,4,4,33,True,True,42.117234,7.443794,203.145,74.340207,1.7651,-0.4355
L4_7,4,5,33,True,True,47.360293,7.855959,246.26,76.123697,1.6073,-0.55606
L4_8,4,4,33,True,True,40.013129,7.178894,254.316,42.83251,1.0705,-0.91748
L4_9,4,5,33,True,True,43.248515,7.914227,230.232,95.405559,2.206,-0.24316
