run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,stage,checkpoint
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_7,22,L1_7,1,1,0.247064,1615.63298,0.527929,241.685,0,6.68757,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_8,22,L1_8,1,0,0.038128,289.11986,0.024092,73.835,0,10.86061,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_9,22,L1_9,1,1,0.255692,64.24463,0.33656,148.13,0,0.3905,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_10,22,L1_10,1,1,0.223558,2726.26069,0.635002,112.268,0,7.7014,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_11,22,L1_11,1,1,0.155247,2758.83779,0.393977,231.882,0,8.48348,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_12,22,L1_12,1,1,0.124434,726.45617,0.556638,252.825,0,3.87927,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_13,22,L1_13,1,1,0.051107,1493.21818,0.624638,137.834,0,9.00214,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_14,22,L1_14,1,0,0.102298,1613.54758,0.62331,84.006,0,9.27258,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_15,22,L1_15,1,0,0.044619,1773.72053,0.01981,210.861,0,11.12961,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_16,22,L1_16,1,1,0.074337,295.33863,0.52368,307.871,0,6.10069,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_17,22,L1_17,1,1,0.138303,1616.92912,0.261639,247.364,0,7.23617,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_18,22,L1_18,1,0,0.239198,2376.37116,0.458949,221.729,0,10.30001,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_19,22,L1_19,1,1,0.238996,1930.99577,0.153709,214.736,0,10.85874,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed22::L1_20,22,L1_20,1,0,0.208033,1419.7697,0.405867,71.309,0,4.67093,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed22/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_1,33,L1_1,1,1,0.219644,2730.97201,0.26849,70.261,0,5.69628,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_2,33,L1_2,1,1,0.257106,1809.39897,0.373674,216.618,0,3.53868,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_3,33,L1_3,1,1,0.234378,355.16711,0.474431,271.133,0,8.01155,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_4,33,L1_4,1,1,0.255393,1861.64989,0.615679,125.027,0,-0.04611,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_5,33,L1_5,1,1,0.158704,147.45341,0.28737,74.225,0,0.83369,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_6,33,L1_6,1,1,0.199808,705.27904,0.574448,159.542,0,8.53719,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_7,33,L1_7,1,1,0.209342,1339.84017,0.252379,245.448,0,2.36389,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_8,33,L1_8,1,1,0.141654,1537.84125,0.094079,241.777,1,-0.98097,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_9,33,L1_9,1,1,0.175081,1162.05317,0.323765,196.445,0,10.39545,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_10,33,L1_10,0,0,0.086817,1199.08913,0.567541,193.643,0,8.48503,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_11,33,L1_11,1,1,0.205791,2569.79659,0.422321,104.754,0,7.7377,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_12,33,L1_12,1,1,0.174789,1282.38044,0.222005,311.046,0,0.77692,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_13,33,L1_13,1,1,0.246797,1845.58957,0.596389,221.69,0,3.92597,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_14,33,L1_14,1,0,0.113898,2221.84225,0.327156,132.803,0,6.06121,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_15,33,L1_15,0,0,0.174481,2666.53323,0.360468,71.868,0,4.34508,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_16,33,L1_16,1,1,0.078213,1867.39195,0.289593,302.286,0,4.24003,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_17,33,L1_17,1,1,0.255397,2398.29297,0.240462,290.022,0,0.29421,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_18,33,L1_18,1,1,0.202907,1883.68323,0.487732,124.33,0,9.57183,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_19,33,L1_19,0,0,0.055946,1490.95567,0.237355,170.733,0,10.28662,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
run::M1_GRPO_THROUGHPUT::throughput_rl::seed33::L1_20,33,L1_20,1,1,0.234228,1552.73405,0.500064,261.59,0,0.25778,kernel_grpo_throughput,checkpoints/exp/throughput_rl/m1_grpo_throughput/seed33/checkpoint.json
