task_id,level,difficulty,seed,compiled,correct,runtime_ms,joules,power_w,ref_runtime_ms,speedup,reward
L2_15,2,2,22,True,False,22.414223,6.985659,215.839,22.414223,0.0,-0.5
L2_16,2,3,22,True,False,35.949928,7.73103,229.052,35.949928,0.0,-0.5
L2_17,2,4,22,True,False,37.415538,13.821031,222.932,37.415538,0.0,-0.5
L2_18,2,2,22,True,False,18.039399,5.880334,206.518,18.039399,0.0,-0.5
L2_19,2,3,22,True,True,37.546937,10.818725,205.609,92.407453,2.4611,-0.29002
L2_20,2,4,22,True,False,29.303836,9.186849,247.372,29.303836,0.0,-0.5
L3_1,3,4,22,True,False,45.947868,8.572338,260.072,45.947868,0.0,-0.5
L3_2,3,3,22,True,True,38.094567,8.032604,207.045,62.488204,1.6403,-0.54685
L3_3,3,4,22,False,False,,,,43.206665,0.0,-1.0
L3_4,3,3,22,True,True,38.730547,10.970044,233.087,93.676013,2.4187,-0.31437
L3_5,3,4,22,True,True,47.253914,8.077133,198.729,68.521475,1.4501,-0.67291
L3_6,3,3,22,True,False,24.904693,7.334109,232.056,24.904693,0.0,-0.5
L3_7,3,4,22,True,False,43.060156,6.101462,257.217,43.060156,0.0,-0.5
L3_8,3,3,22,True,False,28.684352,10.200627,201.811,28.684352,0.0,-0.5
L3_9,3,4,22,True,False,43.126515,13.158807,227.023,43.126515,0.0,-0.5
L3_10,3,3,22,True,True,31.276546,10.400513,223.395,43.869102,1.4026,-0.83259
L4_1,4,5,22,True,False,30.48363,9.125418,222.918,30.48363,0.0,-0.5
L4_2,4,4,22,True,False,30.731681,6.478768,215.132,30.731681,0.0,-0.5
L4_3,4,5,22,True,False,30.414832,7.503574,232.849,30.414832,0.0,-0.5
L4_4,4,4,22,False,False,,,,41.270158,0.0,-1.0
L4_5,4,5,22,True,True,30.897313,7.030948,244.064,68.330356,2.2115,-0.18148
L4_6,4,4,22,True,True,47.353441,9.4613,240.205,52.02776,1.0987,-1.02947
L4_7,4,5,22,True,True,33.875925,12.312672,203.76,53.445662,1.5777,-0.79935
L4_8,4,4,22,False,False,,,,46.504035,0.0,-1.0
L4_9,4,5,22,True,False,35.652429,16.03214,241.256,35.652429,0.0,-0.5
L1_1,1,2,33,True,False,26.980746,6.455113,224.848,26.980746,0.0,-0.5
L1_2,1,3,33,True,True,31.209628,4.998127,210.049,75.487636,2.4187,0.07871
L1_3,1,1,33,True,False,16.654587,5.632119,219.449,16.654587,0.0,-0.5
L1_4,1,2,33,True,True,20.587085,7.484845,230.523,33.911624,1.6472,-0.50735
L1_5,1,3,33,True,False,28.186913,6.380222,204.706,28.186913,0.0,-0.5
L1_6,1,1,33,True,True,17.841971,4.092159,196.221,42.785193,2.398,0.1701
L1_7,1,2,33,True,True,19.658383,7.228838,239.658,21.716182,1.1047,-0.88949
L1_8,1,3,33,True,True,24.854128,8.422065,255.534,39.459893,1.5877,-0.60317
L1_9,1,1,33,True,True,17.127172,5.735694,251.38,22.878967,1.3358,-0.5838
L1_10,1,2,33,True,True,21.139389,6.103319,215.712,35.625706,1.6853,-0.38249
L1_11,1,3,33,True,True,25.49996,5.727019,231.096,63.613036,2.4946,0.04154
L1_12,1,1,33,True,True,17.758781,4.694767,200.783,40.633231,2.2881,0.05448
L1_13,1,2,33,True,True,26.325101,4.425382,216.384,54.336587,2.0641,-0.019
L1_14,1,3,33,False,False,,,,25.081126,0.0,-1.0
L1_15,1,1,33,True,True,17.02747,4.219636,220.991,39.916059,2.3442,0.13208
L1_16,1,2,33,False,False,,,,22.150858,0.0,-1.0
L1_17,1,3,33,True,True,35.143453,10.485588,264.235,50.913386,1.4487,-0.80431
L1_18,1,1,33,False,False,,,,16.71615,0.0,-1.0
L1_19,1,2,33,True,True,17.543334,6.952372,254.725,28.43086,1.6206,-0.48674
L1_20,1,3,33,True,False,37.173442,9.292798,242.9,37.173442,0.0,-0.5
L1_21,1,1,33,True,True,12.944711,2.870662,261.052,17.623799,1.3615,-0.21871
L1_22,1,2,33,True,True,19.87948,3.946471,229.172,48.845526,2.4571,0.21256
L1_23,1,3,33,True,True,30.597357,5.648431,234.44,59.382935,1.9408,-0.2026
L1_24,1,1,33,True,True,21.183818,4.624946,207.737,44.678496,2.1091,-0.01948
L1_25,1,2,33,True,True,16.675978,6.527423,237.324,32.43522,1.945,-0.27273
L1_26,1,3,33,True,False,30.103159,6.60836,206.723,30.103159,0.0,-0.5
L1_27,1,1,33,True,True,13.611901,5.36703,201.239,23.106531,1.6975,-0.31097
L1_28,1,2,33,True,True,21.982198,5.155985,236.691,53.919509,2.4529,0.07718
L1_29,1,3,33,True,False,28.714259,5.951423,198.074,28.714259,0.0,-0.5
L1_30,1,1,33,True,True,13.174214,4.242019,214.661,29.919475,2.2711,0.09773
L1_31,1,2,33,True,False,24.156225,5.171544,232.217,24.156225,0.0,-0.5
L1_32,1,3,33,True,False,31.193175,5.04774,258.964,31.193175,0.0,-0.5
L1_33,1,1,33,True,False,17.886489,2.657075,216.679,17.886489,0.0,-0.5
L1_34,1,2,33,True,True,22.711238,7.155068,204.426,32.178267,1.4168,-0.63548
L1_35,1,3,33,True,True,25.76706,8.715263,238.372,39.489907,1.5326,-0.65559
L1_36,1,1,33,True,True,14.055669,5.003915,201.868,18.278202,1.3004,-0.54243
L1_37,1,2,33,True,True,23.227121,4.866237,230.302,42.746084,1.8404,-0.1812
L1_38,1,3,33,True,True,35.930155,7.117284,244.074,88.996717,2.4769,-0.07424
L1_39,1,1,33,True,True,14.281021,5.397774,257.543,28.068943,1.9655,-0.16726
L1_40,1,2,33,True,True,20.878712,4.061589,243.813,43.213235,2.0697,0.02663
L2_1,2,3,33,True,True,31.669338,8.268654,238.985,44.247858,1.3972,-0.72178
L2_2,2,4,33,True,True,35.557032,5.5417,204.192,51.381815,1.4451,-0.488
L2_3,2,2,33,True,True,28.651433,6.315372,229.385,54.382774,1.8981,-0.28065
L2_4,2,3,33,True,True,23.456705,7.546301,206.801,55.5978,2.3702,-0.14754
L2_5,2,4,33,True,True,45.167665,12.624833,249.074,48.79651,1.0803,-1.19056
L2_6,2,2,33,True,True,29.194169,8.167535,229.778,62.702371,2.1478,-0.28565
L2_7,2,3,33,True,True,28.528977,5.029927,203.163,63.376555,2.2215,-0.00953
L2_8,2,4,33,False,False,,,,38.419325,0.0,-1.0
L2_9,2,2,33,True,False,29.162641,6.253285,218.464,29.162641,0.0,-0.5
L2_10,2,3,33,True,True,30.627224,9.701966,249.23,62.537955,2.0419,-0.42228
L2_11,2,4,33,True,False,29.867453,7.818076,237.65,29.867453,0.0,-0.5
L2_12,2,2,33,True,False,18.230543,7.223069,226.491,18.230543,0.0,-0.5
L2_13,2,3,33,False,False,,,,31.219583,0.0,-1.0
L2_14,2,4,33,True,True,24.599994,7.442807,206.856,50.416739,2.0495,-0.28605
L2_15,2,2,33,True,True,22.927968,5.444663,221.177,27.77997,1.2116,-0.65536
L2_16,2,3,33,True,True,27.289622,8.485534,234.081,28.852853,1.0573,-1.01348
L2_17,2,4,33,True,True,41.895067,10.793457,220.015,81.086472,1.9355,-0.52912
L2_18,2,2,33,True,True,16.646761,7.419642,212.729,38.393327,2.3064,-0.1664
L2_19,2,3,33,True,True,28.901855,4.597023,237.996,31.208239,1.0798,-0.68593
L2_20,2,4,33,True,False,40.58134,8.460533,234.628,40.58134,0.0,-0.5
L3_1,3,4,33,True,False,34.865442,9.80828,221.946,34.865442,0.0,-0.5
L3_2,3,3,33,True,False,25.841738,5.135029,212.185,25.841738,0.0,-0.5
L3_3,3,4,33,True,False,31.791756,12.153097,203.928,31.791756,0.0,-0.5
L3_4,3,3,33,True,False,22.869805,7.934705,206.456,22.869805,0.0,-0.5
L3_5,3,4,33,True,False,27.34769,12.576406,252.225,27.34769,0.0,-0.5
L3_6,3,3,33,True,True,31.334163,7.111134,234.288,36.350537,1.1601,-0.83233
L3_7,3,4,33,True,True,26.967568,6.569955,254.461,39.257713,1.4557,-0.56574
L3_8,3,3,33,False,False,,,,35.950798,0.0,-1.0
L3_9,3,4,33,False,False,,,,35.636782,0.0,-1.0
L3_10,3,3,33,True,True,31.600772,6.431749,260.104,38.752222,1.2263,-0.72662
L4_1,4,5,33,True,True,49.527908,12.307041,260.776,53.826738,1.0868,-1.17185
L4_2,4,4,33,False,False,,,,28.860436,0.0,-1.0
L4_3,4,5,33,True,False,48.931877,6.900492,247.24,48.931877,0.0,-0.5
L4_4,4,4,33,True,False,38.294393,7.508612,201.919,38.294393,0.0,-0.5
L4_5,4,5,33,True,True,43.264566,6.94151,240.434,89.704444,2.0734,-0.23957
L4_6,4,4,33,True,True,39.23417,11.726776,224.303,65.958538,1.6812,-0.71146
L4_7,4,5,33,True,True,49.665449,6.813143,200.481,100.641078,2.0264,-0.25318
L4_8,4,4,33,True,True,41.071766,9.343635,196.433,45.465255,1.107,-1.01572
L4_9,4,5,33,True,False,31.119079,12.8119,247.057,31.119079,0.0,-0.5
