run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,stage,checkpoint
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_4,11,L3_4,0,0,11.519593,1.675847,2.115976,188.132,0,6.59107,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_5,11,L3_5,1,1,16.440751,1.412158,3.066792,191.122,0,12.809491,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_6,11,L3_6,1,1,16.885058,1.466731,3.208484,180.294,0,12.685405,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_7,11,L3_7,1,0,15.350478,1.282305,2.63198,167.994,1,5.764058,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_8,11,L3_8,1,1,14.867527,1.594291,2.770272,205.901,0,13.895871,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_9,11,L3_9,1,1,17.48452,1.637701,2.917009,171.541,0,12.432429,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_10,11,L3_10,1,1,20.596771,1.425004,3.545456,183.755,0,11.583567,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_11,11,L3_11,1,1,13.838036,1.438345,2.589517,192.64,0,13.179264,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_12,11,L3_12,1,1,12.703805,1.494956,2.66419,194.506,0,12.447008,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_13,11,L3_13,1,1,16.710566,1.579136,3.023845,190.101,0,12.546656,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_14,11,L3_14,1,1,14.383975,1.73082,2.747,172.388,0,13.167987,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_15,11,L3_15,1,1,21.031339,1.447557,3.98615,194.542,0,12.143514,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_16,11,L3_16,1,0,20.171809,1.562261,4.787503,222.341,0,6.191436,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_17,11,L3_17,1,0,17.560039,1.488279,3.023158,182.582,1,5.875112,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_18,11,L3_18,1,1,18.371124,1.658553,3.215414,175.841,0,12.325651,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_19,11,L3_19,1,0,20.975468,1.501905,3.703705,179.294,0,7.352136,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L3_20,11,L3_20,0,0,18.972463,1.47414,3.970452,192.11,0,5.95216,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_1,11,L4_1,0,0,50.505114,1.649335,9.980362,201.248,1,-0.664243,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_2,11,L4_2,1,1,49.182274,1.478914,9.22747,213.137,1,5.66448,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_3,11,L4_3,1,0,50.894502,1.433198,12.135732,221.81,1,-0.589679,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_4,11,L4_4,0,0,44.453956,1.479866,8.816251,191.367,1,0.706478,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_5,11,L4_5,0,0,44.284705,1.506499,8.687787,225.662,0,2.016488,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_6,11,L4_6,1,0,49.261168,1.161753,10.048896,222.81,1,0.125836,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_7,11,L4_7,1,0,42.656067,1.402822,8.798048,204.37,1,0.91562,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_8,11,L4_8,1,1,62.640954,1.402595,12.934584,215.686,1,2.601132,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_9,11,L4_9,1,1,49.178001,1.467037,10.066202,201.348,0,7.007337,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_10,11,L4_10,1,1,46.274469,1.407211,10.201871,223.406,1,4.904257,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_11,11,L4_11,1,1,57.646455,1.433521,12.293581,207.783,0,4.657089,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_12,11,L4_12,0,0,56.867845,1.284333,12.54218,221.329,1,-3.252698,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_13,11,L4_13,1,0,67.347484,1.223301,13.860979,193.379,1,-2.495443,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_14,11,L4_14,0,0,46.858974,1.461937,10.198762,221.045,1,-0.999751,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_15,11,L4_15,1,0,54.499279,1.441394,11.787596,213.713,1,-1.299268,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_16,11,L4_16,0,0,49.974934,1.470717,11.329962,220.755,1,-0.945052,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_17,11,L4_17,1,1,72.626022,1.388786,15.635265,221.493,0,1.820449,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_18,11,L4_18,1,1,78.270225,1.267855,17.118492,220.995,1,-0.723532,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_19,11,L4_19,1,1,51.810206,1.341703,10.583627,207.184,0,6.244765,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed11::L4_20,11,L4_20,1,1,46.97681,1.469541,8.371597,176.259,1,7.108835,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed11/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_1,22,L1_1,1,1,2.540415,1.736317,0.413036,154.83,0,15.157393,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_2,22,L1_2,1,1,3.052965,1.878568,0.419622,146.367,0,16.126386,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_3,22,L1_3,1,1,3.238695,1.575283,0.454207,144.073,0,14.63828,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_4,22,L1_4,1,1,3.100414,1.879141,0.411402,128.234,0,14.886082,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_5,22,L1_5,1,1,1.429995,1.783412,0.184813,131.511,0,15.878394,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_6,22,L1_6,1,1,2.654808,1.864395,0.414169,149.53,0,14.983426,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_7,22,L1_7,1,1,2.025224,1.687734,0.269591,131.17,0,15.380849,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_8,22,L1_8,0,0,2.46031,1.859489,0.330349,147.899,0,9.435738,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_9,22,L1_9,1,1,2.399834,1.882875,0.355025,146.22,0,15.235604,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_10,22,L1_10,1,1,2.643692,1.891846,0.374791,136.643,0,16.388748,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_11,22,L1_11,1,1,2.777859,1.894479,0.419198,153.316,0,15.725702,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_12,22,L1_12,1,1,1.938926,1.722404,0.260756,141.263,0,14.956203,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_13,22,L1_13,1,1,2.878398,1.46017,0.397758,141.214,0,14.352922,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_14,22,L1_14,1,1,3.200767,1.929033,0.429749,131.796,0,14.519008,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_15,22,L1_15,1,0,2.549128,1.830445,0.385984,148.339,0,10.748258,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_16,22,L1_16,1,0,3.184269,1.696958,0.435379,147.28,0,9.853815,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_17,22,L1_17,1,0,2.356394,1.72223,0.341519,157.904,0,10.496771,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_18,22,L1_18,1,1,3.370855,1.715847,0.441053,136.089,0,15.526126,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_19,22,L1_19,1,1,2.054717,1.97917,0.287252,137.891,0,15.286649,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L1_20,22,L1_20,1,1,2.128489,1.805785,0.261579,129.433,0,15.452666,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L2_1,22,L2_1,1,1,4.336283,2.075618,0.671829,154.218,0,15.501326,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L2_2,22,L2_2,1,1,5.344883,1.59262,0.827448,156.609,0,14.009629,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
run::M3_GRPO_IPW_BLEND::ipw_blend_sweep::seed22::L2_3,22,L2_3,1,1,5.459402,1.584535,0.93067,166.704,0,14.140806,kernel_grpo_ipw,checkpoints/exp/ipw_blend_sweep/m3_grpo_ipw_blend/seed22/checkpoint.json
