task_id,level,difficulty,seed,compiled,correct,runtime_ms,joules,power_w,ref_runtime_ms,speedup,reward
L1_19,1,2,22,True,True,22.659406,5.04424,210.01,24.186529,1.0674,-0.7439
L1_20,1,3,22,True,False,22.296298,7.349773,250.591,22.296298,0.0,-0.5
L1_21,1,1,22,True,True,13.483243,2.498264,243.985,27.878575,2.0676,0.26861
L1_22,1,2,22,True,True,21.683728,5.955382,199.18,29.223645,1.3477,-0.59373
L1_23,1,3,22,True,True,21.604275,4.704955,213.425,44.071251,2.0399,-0.06139
L1_24,1,1,22,True,True,17.502678,4.75458,260.925,31.327416,1.7899,-0.19741
L1_25,1,2,22,True,False,19.154934,4.273453,253.421,19.154934,0.0,-0.5
L1_26,1,3,22,True,False,30.121464,4.264791,213.326,30.121464,0.0,-0.5
L1_27,1,1,22,True,False,11.166864,3.232875,233.517,11.166864,0.0,-0.5
L1_28,1,2,22,True,False,14.802356,3.267645,217.707,14.802356,0.0,-0.5
L1_29,1,3,22,True,False,22.534899,4.760748,212.085,22.534899,0.0,-0.5
L1_30,1,1,22,True,True,15.698649,3.2889,237.168,26.315817,1.6763,-0.07868
L1_31,1,2,22,True,True,23.843823,3.549076,220.631,54.507978,2.286,0.19348
L1_32,1,3,22,True,True,26.239123,7.887497,257.679,61.556338,2.346,-0.17994
L1_33,1,1,22,True,True,16.801552,2.272478,245.684,21.057067,1.2533,-0.18467
L1_34,1,2,22,True,True,16.194377,6.41981,197.615,40.075532,2.4747,-0.02359
L1_35,1,3,22,True,False,25.950311,3.63264,198.128,25.950311,0.0,-0.5
L1_36,1,1,22,True,False,11.562234,2.225795,241.367,11.562234,0.0,-0.5
L1_37,1,2,22,True,True,22.487592,6.181482,261.431,38.465218,1.7105,-0.37399
L1_38,1,3,22,True,False,21.693152,7.496353,246.07,21.693152,0.0,-0.5
L1_39,1,1,22,True,False,9.909151,2.695494,263.23,9.909151,0.0,-0.5
L1_40,1,2,22,True,True,22.254649,3.720402,234.283,31.261357,1.4047,-0.31708
L2_1,2,3,22,True,True,21.868276,7.928654,198.946,36.557929,1.6717,-0.52138
L2_2,2,4,22,True,False,34.01226,8.888728,232.445,34.01226,0.0,-0.5
L2_3,2,2,22,True,False,14.99425,2.993857,262.494,14.99425,0.0,-0.5
L2_4,2,3,22,False,False,,,,19.061518,0.0,-1.0
L2_5,2,4,22,False,False,,,,37.311889,0.0,-1.0
L2_6,2,2,22,True,True,13.475575,5.759438,241.137,26.009544,1.9301,-0.21784
L2_7,2,3,22,True,True,19.529108,7.707564,257.371,40.132343,2.055,-0.30082
L2_8,2,4,22,True,True,33.574216,4.513806,255.315,82.846904,2.4676,0.14967
L2_9,2,2,22,True,False,14.520294,2.904282,212.956,14.520294,0.0,-0.5
L2_10,2,3,22,False,False,,,,25.012425,0.0,-1.0
L2_11,2,4,22,True,True,23.294276,5.265066,225.096,43.527259,1.8686,-0.20537
L2_12,2,2,22,True,True,14.977814,5.280649,210.248,31.92541,2.1315,-0.07519
L2_13,2,3,22,True,True,30.839779,7.788561,232.587,57.145343,1.853,-0.40954
L2_14,2,4,22,True,True,27.851198,5.812411,225.372,33.626651,1.2074,-0.69155
L2_15,2,2,22,True,True,22.868039,6.404873,252.033,46.066956,2.0145,-0.22817
L2_16,2,3,22,True,False,19.176272,4.468522,222.381,19.176272,0.0,-0.5
L2_17,2,4,22,True,True,26.537935,6.386463,233.486,51.926448,1.9567,-0.25584
L2_18,2,2,22,True,True,15.073099,2.953549,213.81,28.509915,1.8914,0.09584
L2_19,2,3,22,False,False,,,,22.789057,0.0,-1.0
L2_20,2,4,22,True,False,27.715678,8.916517,205.29,27.715678,0.0,-0.5
L3_1,3,4,22,True,False,37.037451,4.612798,232.027,37.037451,0.0,-0.5
L3_2,3,3,22,True,True,30.397526,4.976027,239.467,36.081901,1.187,-0.63089
L3_3,3,4,22,True,False,26.666359,7.581423,240.034,26.666359,0.0,-0.5
L3_4,3,3,22,True,False,22.47922,6.119044,264.33,22.47922,0.0,-0.5
L3_5,3,4,22,True,True,36.490095,9.40748,198.959,83.353493,2.2843,-0.2947
L3_6,3,3,22,True,True,28.131618,5.332964,247.92,64.100408,2.2786,-0.0134
L3_7,3,4,22,True,True,30.486993,4.736158,244.449,34.561869,1.1337,-0.65216
L3_8,3,3,22,True,True,26.19893,6.55863,239.863,38.931618,1.486,-0.5443
L3_9,3,4,22,True,True,35.024791,8.914527,255.805,52.699622,1.5046,-0.68529
L3_10,3,3,22,True,True,29.380975,5.634052,216.089,47.673332,1.6226,-0.38039
L4_1,4,5,22,True,True,35.640965,11.161116,232.787,37.483563,1.0517,-1.15581
L4_2,4,4,22,True,True,37.190919,7.902206,255.384,83.672434,2.2498,-0.22273
L4_3,4,5,22,True,True,33.779997,7.785408,199.997,67.475394,1.9975,-0.33423
L4_4,4,4,22,True,True,20.718855,5.194416,253.531,40.396422,1.9497,-0.1561
L4_5,4,5,22,True,False,41.47496,11.515478,221.951,41.47496,0.0,-0.5
L4_6,4,4,22,True,True,35.988098,6.141211,222.298,76.728669,2.1321,-0.15042
L4_7,4,5,22,False,False,,,,26.868573,0.0,-1.0
L4_8,4,4,22,True,False,21.315318,6.423837,226.964,21.315318,0.0,-0.5
L4_9,4,5,22,True,False,39.272807,5.20839,226.875,39.272807,0.0,-0.5
L1_1,1,2,33,True,True,19.068477,3.876018,219.156,41.520239,2.1774,0.10074
L1_2,1,3,33,True,False,16.948151,5.74341,215.037,16.948151,0.0,-0.5
L1_3,1,1,33,True,True,9.331508,3.272863,257.89,23.265569,2.4932,0.32075
L1_4,1,2,33,True,True,20.616935,3.934258,219.331,44.06625,2.1374,0.07472
L1_5,1,3,33,True,True,26.114502,6.779879,209.813,53.712134,2.0568,-0.23583
L1_6,1,1,33,True,True,10.648449,3.003945,224.092,15.141484,1.4219,-0.19794
L1_7,1,2,33,True,True,17.902309,4.585465,199.649,43.319973,2.4198,0.12224
L1_8,1,3,33,True,True,26.697399,3.646787,209.775,42.421741,1.589,-0.18383
L1_9,1,1,33,True,False,15.896147,4.431637,246.365,15.896147,0.0,-0.5
L1_10,1,2,33,True,True,12.540086,5.446526,231.921,14.831185,1.1827,-0.67969
L1_11,1,3,33,True,True,23.695652,4.105083,252.946,52.619956,2.2207,0.09169
L1_12,1,1,33,True,True,11.284002,2.344015,248.637,14.895069,1.32,-0.14829
L1_13,1,2,33,True,True,20.482634,5.021667,253.38,27.644841,1.3497,-0.50702
L1_14,1,3,33,False,False,,,,25.275254,0.0,-1.0
L1_15,1,1,33,True,False,13.574718,2.997479,227.022,13.574718,0.0,-0.5
L1_16,1,2,33,True,False,19.380836,4.179976,226.131,19.380836,0.0,-0.5
L1_17,1,3,33,True,False,17.570714,4.810588,251.275,17.570714,0.0,-0.5
L1_18,1,1,33,True,True,10.474987,4.049231,250.87,24.884497,2.3756,0.16599
L1_19,1,2,33,True,False,13.501883,5.360071,237.295,13.501883,0.0,-0.5
L1_20,1,3,33,True,True,25.423712,5.239576,229.34,53.353452,2.0986,-0.08686
L1_21,1,1,33,True,True,13.924849,2.724942,225.676,17.028456,1.2229,-0.30001
L1_22,1,2,33,True,True,21.404301,3.337086,223.448,28.994999,1.3546,-0.29902
L1_23,1,3,33,True,False,22.210992,5.883284,198.98,22.210992,0.0,-0.5
L1_24,1,1,33,True,True,9.399535,2.633918,239.34,20.044684,2.1325,0.27307
L1_25,1,2,33,True,True,18.742445,3.894836,216.169,29.762447,1.588,-0.21737
L1_26,1,3,33,True,False,20.231646,7.1041,236.465,20.231646,0.0,-0.5
L1_27,1,1,33,True,True,14.140146,3.952634,252.049,18.875102,1.3349,-0.39837
L1_28,1,2,33,True,True,16.802416,3.500743,256.547,39.525013,2.3523,0.22892
L1_29,1,3,33,True,False,17.866355,7.471573,200.977,17.866355,0.0,-0.5
L1_30,1,1,33,True,False,15.972994,3.248858,204.904,15.972994,0.0,-0.5
L1_31,1,2,33,True,False,21.7297,3.658876,220.434,21.7297,0.0,-0.5
L1_32,1,3,33,True,True,17.765083,5.813371,217.487,37.739973,2.1244,-0.1266
L1_33,1,1,33,True,True,12.506916,2.243861,261.616,23.517328,1.8803,0.22736
L1_34,1,2,33,True,False,13.389127,3.126911,210.412,13.389127,0.0,-0.5
L1_35,1,3,33,True,False,21.960343,6.139363,236.65,21.960343,0.0,-0.5
L1_36,1,1,33,True,False,13.764437,3.58066,237.001,13.764437,0.0,-0.5
L1_37,1,2,33,True,False,21.645027,3.47682,242.146,21.645027,0.0,-0.5
L1_38,1,3,33,True,False,25.289442,5.423543,258.211,25.289442,0.0,-0.5
L1_39,1,1,33,True,True,9.026162,2.495684,259.316,16.939917,1.8768,0.17226
L1_40,1,2,33,True,False,13.316016,3.55931,202.088,13.316016,0.0,-0.5
L2_1,2,3,33,True,True,17.62437,5.181699,246.955,33.659281,1.9098,-0.17556
L2_2,2,4,33,True,False,27.317707,6.863856,245.767,27.317707,0.0,-0.5
L2_3,2,2,33,True,True,17.300702,4.649957,213.273,18.920434,1.0936,-0.67893
L2_4,2,3,33,True,False,26.63933,3.496429,205.199,26.63933,0.0,-0.5
L2_5,2,4,33,True,False,18.940435,7.499512,199.855,18.940435,0.0,-0.5
L2_6,2,2,33,True,True,18.986489,3.516814,260.093,26.751523,1.409,-0.28591
L2_7,2,3,33,True,True,21.167042,6.317723,221.033,50.505926,2.3861,-0.05203
L2_8,2,4,33,True,False,19.76792,8.400574,219.945,19.76792,0.0,-0.5
L2_9,2,2,33,True,True,14.886157,5.268825,252.38,28.336406,1.9035,-0.18719
L2_10,2,3,33,True,True,22.364251,7.705266,214.533,28.512768,1.2749,-0.77806
L2_11,2,4,33,True,True,23.620042,6.798422,216.669,26.938822,1.1405,-0.82687
L2_12,2,2,33,True,False,21.783121,4.877351,200.794,21.783121,0.0,-0.5
L2_13,2,3,33,True,False,17.403146,5.162684,201.4,17.403146,0.0,-0.5
L2_14,2,4,33,True,False,22.05933,4.286796,228.896,22.05933,0.0,-0.5
L2_15,2,2,33,True,True,17.69048,5.928544,261.839,36.689476,2.074,-0.16043
L2_16,2,3,33,True,True,21.991347,4.882851,216.915,35.105938,1.5964,-0.32514
L2_17,2,4,33,False,False,,,,22.754971,0.0,-1.0
L2_18,2,2,33,True,True,13.917819,4.164896,214.171,18.921768,1.3595,-0.4062
L2_19,2,3,33,True,True,20.739351,4.634194,218.278,21.788881,1.0506,-0.71736
L2_20,2,4,33,False,False,,,,26.036038,0.0,-1.0
L3_1,3,4,33,True,False,30.43035,8.802167,205.013,30.43035,0.0,-0.5
L3_2,3,3,33,True,True,24.127475,6.126674,237.834,58.491824,2.4243,-0.02079
L3_3,3,4,33,True,True,25.904024,6.075261,224.437,61.379854,2.3695,-0.03943
L3_4,3,3,33,True,False,19.132436,6.037825,198.792,19.132436,0.0,-0.5
L3_5,3,4,33,True,False,19.796503,5.569713,242.73,19.796503,0.0,-0.5
L3_6,3,3,33,True,True,16.980442,7.060815,229.602,33.355288,1.9643,-0.30213
L3_7,3,4,33,True,True,21.956459,4.885385,214.363,39.756509,1.8107,-0.19941
L3_8,3,3,33,True,True,21.273036,6.595406,196.226,44.216189,2.0785,-0.21154
L3_9,3,4,33,True,False,25.698468,4.485233,207.979,25.698468,0.0,-0.5
L3_10,3,3,33,True,True,25.273348,4.159928,229.02,56.000818,2.2158,0.08287
L4_1,4,5,33,True,False,29.583588,9.950241,257.863,29.583588,0.0,-0.5
L4_2,4,4,33,True,True,19.870567,8.490661,259.732,28.503235,1.4344,-0.70871
L4_3,4,5,33,False,False,,,,35.466816,0.0,-1.0
L4_4,4,4,33,True,False,33.618216,4.480046,221.386,33.618216,0.0,-0.5
L4_5,4,5,33,True,False,22.494582,8.585137,256.022,22.494582,0.0,-0.5
L4_6,4,4,33,False,False,,,,30.000441,0.0,-1.0
L4_7,4,5,33,True,True,32.613702,9.30604,202.566,39.207525,1.2022,-0.9312
L4_8,4,4,33,False,False,,,,23.332863,0.0,-1.0
L4_9,4,5,33,True,False,34.805714,5.866615,247.594,34.805714,0.0,-0.5
