run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,turns_to_success,data_scale_proxy,stage,checkpoint
run::M_ALL::paper_appendix::seed11::L2_3,11,L2_3,0,0,5.688762,1.674495,1.107077,189.516,0,7.181147,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_4,11,L2_4,1,1,4.898458,2.152848,0.98185,192.591,0,13.804381,2,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_5,11,L2_5,1,0,5.524445,1.768076,1.036304,197.774,0,8.571467,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_6,11,L2_6,1,1,6.034083,1.821965,1.346382,242.668,0,13.482538,2,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_7,11,L2_7,1,0,6.036235,1.492764,1.023427,185.415,0,8.752633,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_8,11,L2_8,1,1,5.142442,1.805311,1.034507,202.341,0,13.636375,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_9,11,L2_9,1,1,6.963854,1.742653,1.427615,210.086,0,13.034964,2,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_10,11,L2_10,1,1,6.642768,1.975983,1.612334,229.12,0,13.305209,2,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_11,11,L2_11,1,0,5.954582,1.779004,1.39572,215.774,0,8.079372,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_12,11,L2_12,1,1,7.939914,1.660865,1.656064,208.431,0,13.257344,2,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_13,11,L2_13,1,0,6.752947,1.698682,1.244954,186.425,0,8.55388,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_14,11,L2_14,1,1,5.497869,1.699628,1.076715,187.08,0,13.890439,1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_15,11,L2_15,1,1,6.265939,1.661906,1.135375,194.75,0,13.791181,2,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_16,11,L2_16,1,1,6.05965,1.799514,1.146388,193.481,0,12.992578,1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_17,11,L2_17,1,1,6.552545,1.734188,1.351907,219.557,0,13.456215,2,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_18,11,L2_18,1,0,9.115833,1.738389,1.960816,225.118,0,7.66184,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_19,11,L2_19,1,1,6.905293,1.74482,1.498367,232.207,0,13.765541,1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L2_20,11,L2_20,1,0,6.070774,1.536327,1.337359,234.693,0,8.589991,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_1,11,L3_1,1,0,12.561348,1.807193,2.8225,239.979,0,7.250915,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_2,11,L3_2,1,1,15.644422,1.749345,3.950108,239.756,0,11.670422,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_3,11,L3_3,1,1,11.00751,1.737922,2.671025,237.939,1,10.453078,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_4,11,L3_4,1,1,11.94836,1.83501,2.761413,226.491,0,12.84327,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_5,11,L3_5,0,0,16.190271,1.659027,3.800713,219.744,0,4.683523,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_6,11,L3_6,1,1,14.025723,1.54213,3.063503,220.921,0,11.435514,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_7,11,L3_7,1,1,14.58838,1.618623,3.721684,255.596,0,10.975709,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_8,11,L3_8,1,1,14.296551,1.592089,4.476706,328.24,0,10.14466,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_9,11,L3_9,1,1,16.743106,1.71723,4.265595,249.241,0,10.570988,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_10,11,L3_10,1,0,18.484805,1.578585,4.952747,286.231,0,5.962107,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_11,11,L3_11,1,1,13.915416,1.727081,3.566757,244.424,0,11.563153,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_12,11,L3_12,1,1,18.388471,1.612179,4.165128,255.423,0,10.958405,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_13,11,L3_13,1,1,16.506295,1.644935,4.175676,247.154,0,10.106717,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_14,11,L3_14,1,0,16.229557,1.772079,3.706325,236.137,0,7.102333,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_15,11,L3_15,1,1,16.969092,1.579061,4.736755,268.23,0,9.500294,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_16,11,L3_16,1,0,19.418548,1.666218,4.838827,257.017,0,5.43956,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_17,11,L3_17,1,1,16.198218,1.563552,3.9145,226.478,0,11.025429,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_18,11,L3_18,1,1,21.157234,1.670002,5.172663,274.225,0,9.949084,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_19,11,L3_19,0,0,19.310991,1.638538,5.215577,248.879,0,3.960933,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L3_20,11,L3_20,1,0,16.326421,1.69255,3.823431,223.669,0,6.210576,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_1,11,L4_1,1,0,62.690786,1.515026,19.010279,290.218,1,-8.752718,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_2,11,L4_2,1,0,37.575832,1.47368,11.601595,278.73,0,0.202865,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_3,11,L4_3,1,1,50.771348,1.474651,13.300384,278.672,0,3.62817,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_4,11,L4_4,0,0,43.020683,1.424075,12.596026,285.725,1,-4.139307,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_5,11,L4_5,1,0,57.230654,1.619947,16.688587,281.98,1,-5.442001,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_6,11,L4_6,1,1,42.974983,1.520425,12.155629,277.639,1,2.653878,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_7,11,L4_7,1,1,42.412388,1.474742,11.132723,276.124,1,3.622459,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_8,11,L4_8,1,0,60.924714,1.720805,17.714876,295.129,1,-6.185562,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_9,11,L4_9,1,1,48.101091,1.424305,11.743775,252.805,0,4.90133,5,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_10,11,L4_10,1,1,46.911584,1.434498,14.264979,297.097,0,2.463704,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_11,11,L4_11,1,0,61.805445,1.474596,15.603401,267.237,1,-5.348198,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_12,11,L4_12,1,0,55.08098,1.654712,16.397414,274.315,1,-5.339309,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_13,11,L4_13,0,0,54.310033,1.41735,15.683431,288.715,1,-6.367836,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_14,11,L4_14,1,1,53.397921,1.408058,13.781551,266.731,1,2.287438,3,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_15,11,L4_15,0,0,51.986228,1.410036,13.056888,266.597,1,-4.48032,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_16,11,L4_16,1,1,38.848412,1.62171,8.711489,245.265,1,6.270989,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_17,11,L4_17,1,1,70.621368,1.535333,20.737598,301.239,1,-3.516283,5,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_18,11,L4_18,1,1,65.059115,1.356102,17.8064,284.586,1,-1.824933,5,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_19,11,L4_19,1,0,50.339386,1.372536,12.408165,238.888,0,-1.100619,6,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed11::L4_20,11,L4_20,1,1,60.031314,1.549749,16.015391,261.776,0,1.024568,4,,suite,checkpoints/exp/paper_appendix/m_all/seed11/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_1,22,L1_1,1,1,2.175585,1.772721,0.356647,167.172,0,15.053721,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_2,22,L1_2,1,0,3.184501,1.941933,0.609083,200.118,0,9.910423,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_3,22,L1_3,1,0,2.702144,1.7749,0.450683,173.574,0,9.493527,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_4,22,L1_4,1,0,2.824397,1.631018,0.516055,164.576,0,8.777045,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_5,22,L1_5,1,1,2.026131,1.891674,0.371216,174.319,0,13.593662,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_6,22,L1_6,1,1,2.716704,1.813707,0.47752,173.576,0,14.450909,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_7,22,L1_7,1,1,2.737065,1.996397,0.437473,164.815,0,14.404321,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_8,22,L1_8,1,1,2.167504,2.013309,0.38155,175.45,0,14.948277,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_9,22,L1_9,1,0,2.628766,2.068473,0.43676,167.324,0,9.582411,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_10,22,L1_10,1,1,2.744316,2.006526,0.556181,189.533,0,13.894971,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_11,22,L1_11,1,1,2.498558,1.744403,0.455682,174.485,0,14.370161,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_12,22,L1_12,1,1,1.955406,1.996217,0.346583,169.091,0,15.222466,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_13,22,L1_13,1,1,2.777789,1.746267,0.516152,193.738,0,14.493491,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_14,22,L1_14,1,1,3.111433,1.674273,0.596313,183.454,0,14.61763,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_15,22,L1_15,1,1,2.889743,1.909236,0.59672,192.055,1,13.308981,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_16,22,L1_16,1,1,3.218714,2.037454,0.718036,217.718,0,14.855631,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_17,22,L1_17,1,1,2.737668,1.96459,0.537407,189.63,0,14.313984,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_18,22,L1_18,1,0,3.584414,1.72381,0.675965,184.402,0,8.308866,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_19,22,L1_19,1,1,2.007456,1.640215,0.322569,161.929,0,15.485481,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L1_20,22,L1_20,1,1,2.307504,1.906924,0.356515,165.678,0,14.547605,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_1,22,L2_1,1,1,4.460279,1.69488,0.997992,215.798,0,13.872097,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_2,22,L2_2,1,0,4.805461,1.792937,1.089194,212.411,0,8.577198,6,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_3,22,L2_3,1,1,5.619392,1.831603,1.084694,195.48,0,13.045023,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_4,22,L2_4,1,0,5.006005,1.672387,0.92234,205.332,0,8.34792,6,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_5,22,L2_5,1,1,3.932191,1.890839,0.913126,233.351,0,14.536521,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_6,22,L2_6,1,0,4.3164,1.73883,0.885457,203.622,0,9.020455,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_7,22,L2_7,1,0,5.216852,1.805263,0.990017,203.285,0,9.279511,6,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_8,22,L2_8,1,1,4.5626,1.865084,1.119287,241.93,0,14.252773,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_9,22,L2_9,1,1,8.858525,1.817295,1.941494,236.477,0,13.459742,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_10,22,L2_10,1,1,5.561849,1.874632,1.33632,214.319,0,13.266656,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_11,22,L2_11,1,1,6.027768,1.736455,1.187882,215.568,0,14.16447,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_12,22,L2_12,0,0,6.363091,1.526169,1.591326,247.997,0,6.850312,6,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_13,22,L2_13,1,1,8.091375,1.804863,1.508657,189.401,0,12.413,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_14,22,L2_14,1,1,5.008643,1.657892,1.290017,245.858,0,13.254642,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_15,22,L2_15,1,1,5.952553,1.69208,1.175925,202.608,0,13.928333,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_16,22,L2_16,1,1,6.149914,1.513352,1.224196,198.752,0,13.082998,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_17,22,L2_17,1,0,6.378424,1.97217,1.33773,218.368,0,8.743535,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_18,22,L2_18,1,1,8.175798,1.727748,1.918993,228.242,0,14.068987,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_19,22,L2_19,1,0,6.996153,1.679769,1.29655,200.617,0,8.979619,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L2_20,22,L2_20,1,1,6.711521,1.793513,1.273281,193.162,0,13.81048,1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_1,22,L3_1,0,0,12.285451,1.684085,2.871911,243.552,0,5.995615,6,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_2,22,L3_2,0,0,12.304987,1.605553,3.307329,257.064,0,5.910624,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_3,22,L3_3,0,0,14.148803,1.546104,3.482076,252.173,0,5.561918,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_4,22,L3_4,1,1,14.029602,1.489127,3.71455,268.796,0,11.537941,4,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_5,22,L3_5,1,1,13.697636,1.741295,3.867136,273.675,0,11.0399,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_6,22,L3_6,1,1,13.984504,1.60861,3.757212,258.178,0,10.856836,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_7,22,L3_7,1,1,14.500302,1.58201,3.321127,226.398,0,11.295849,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_8,22,L3_8,1,1,19.320918,1.50291,4.624987,259.476,0,11.011361,2,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_9,22,L3_9,1,1,14.162553,1.544236,3.243656,236.645,0,12.075581,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_10,22,L3_10,0,0,18.841126,1.523476,4.207444,227.227,0,4.762545,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_11,22,L3_11,1,1,10.297676,1.507993,2.272704,238.727,0,12.305162,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_12,22,L3_12,1,0,18.045832,1.728749,4.393476,235.861,0,5.780775,6,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_13,22,L3_13,1,1,17.300404,1.668923,4.078636,245.058,0,11.709604,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_14,22,L3_14,1,0,16.555032,1.739639,4.307302,248.727,0,6.500156,6,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_15,22,L3_15,1,1,20.045143,1.563423,4.765244,261.14,0,10.123052,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_16,22,L3_16,1,1,22.912769,1.505169,5.838666,265.093,0,9.866286,4,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_17,22,L3_17,1,0,17.268746,1.716415,3.66849,224.478,0,7.180766,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_18,22,L3_18,1,0,17.51176,1.411284,4.00556,234.514,0,6.590641,-1,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
run::M_ALL::paper_appendix::seed22::L3_19,22,L3_19,1,1,19.046353,1.660907,4.43921,252.783,0,10.677569,3,,suite,checkpoints/exp/paper_appendix/m_all/seed22/checkpoint.json
