task_id,seed,runtime_ms,joules,correct
L1_13,22,15.954331,7.346693,False
L1_14,22,22.821283,8.280372,True
L1_16,22,24.366492,7.847569,True
L1_17,22,19.067412,5.230243,False
L1_18,22,14.789285,3.032288,False
L1_19,22,23.314863,4.386268,True
L1_20,22,26.375563,5.527578,True
L1_21,22,14.335947,5.019571,True
L1_22,22,24.668646,4.199392,True
L1_23,22,24.551954,6.927981,True
L1_24,22,16.41774,5.66212,True
L1_28,22,19.858134,4.556566,True
L1_29,22,18.48755,8.958009,False
L1_30,22,16.526501,3.413181,True
L1_31,22,24.583367,7.003136,True
L1_32,22,24.898641,9.82163,False
L1_33,22,11.176281,4.581359,True
L1_34,22,19.102296,7.296401,True
L1_35,22,27.766262,6.387786,True
L1_37,22,18.199554,7.278934,True
L1_38,22,18.184466,8.855428,True
L1_40,22,17.830126,8.706122,True
L2_1,22,25.033725,6.758572,False
L2_2,22,26.966178,9.02625,True
L2_3,22,19.028966,8.294935,False
L2_4,22,27.722375,7.503063,False
L2_5,22,32.69989,7.775843,False
L2_6,22,16.723929,8.637893,True
L2_8,22,33.04674,6.317168,True
L2_10,22,23.668344,6.189091,True
L2_11,22,30.533241,9.025658,False
L2_12,22,23.658295,8.807187,False
L2_13,22,29.324382,8.135683,True
L2_14,22,33.230208,8.812068,True
L2_15,22,15.12344,6.623361,True
L2_16,22,20.015212,9.256428,False
L2_17,22,24.017558,12.2033,True
L2_18,22,14.367214,4.237312,True
L2_19,22,32.061522,10.179669,False
L2_20,22,26.834836,8.308917,True
L3_1,22,35.112226,10.66822,False
L3_2,22,21.680135,6.512416,True
L3_5,22,21.491756,7.299735,True
L3_6,22,24.773386,10.696323,True
L3_7,22,31.612583,7.156672,True
L3_8,22,30.276285,9.708211,True
L3_9,22,38.574941,10.425853,True
L3_10,22,31.77771,8.320204,False
L4_1,22,28.507101,10.234439,True
L4_2,22,39.066763,10.031222,False
L4_3,22,39.081526,10.278346,False
L4_4,22,39.015447,12.917566,True
L4_6,22,24.744884,12.49318,True
L4_7,22,46.389657,14.177587,True
L4_8,22,37.876031,9.785541,False
L4_9,22,42.553058,12.4739,True
L1_1,33,23.725809,4.987004,True
L1_2,33,24.745449,5.615974,True
L1_3,33,10.212143,6.073115,False
L1_5,33,30.601554,8.569349,True
L1_6,33,14.432625,5.85503,True
L1_7,33,19.984633,5.537536,True
L1_9,33,14.027885,3.55253,True
L1_10,33,15.813777,6.689762,True
L1_11,33,23.376713,8.233512,False
L1_12,33,14.715662,5.276333,True
L1_13,33,22.592895,7.485621,False
L1_14,33,22.648579,9.614674,True
L1_16,33,25.694223,5.325656,False
L1_17,33,28.834111,7.495911,False
L1_18,33,12.581679,3.575604,False
L1_19,33,23.534607,5.564342,True
L1_20,33,24.672246,10.230262,True
L1_21,33,14.22827,3.522307,False
L1_22,33,17.805639,5.454599,True
L1_23,33,18.879914,4.971174,False
L1_24,33,11.278292,3.422969,True
L1_26,33,21.510386,6.59578,True
L1_27,33,17.084241,3.073598,True
L1_28,33,16.012487,5.569001,True
L1_29,33,19.254957,7.463084,True
L1_30,33,14.226947,3.051268,True
L1_31,33,14.468582,4.595519,True
L1_34,33,20.238968,8.531094,True
L1_35,33,28.489576,5.823833,True
L1_36,33,15.145392,5.231263,True
L1_37,33,22.283752,6.458694,True
L1_38,33,24.145894,7.715229,False
L1_39,33,15.112635,4.948312,True
L2_1,33,30.8499,7.658746,False
L2_3,33,19.511611,5.733207,False
L2_4,33,19.68832,8.872079,False
L2_5,33,35.850329,8.764829,False
L2_6,33,19.169674,6.565864,False
L2_7,33,19.739612,8.458937,False
L2_8,33,29.180388,7.169818,True
L2_9,33,15.084343,5.542187,True
L2_11,33,36.370232,11.171443,True
L2_12,33,20.047842,7.334046,True
L2_13,33,23.598791,5.452183,False
L2_14,33,29.874412,8.447952,True
L2_15,33,25.143149,4.680799,True
L2_16,33,20.178469,7.590496,True
L2_18,33,23.590852,6.121923,True
L2_19,33,31.889332,4.928721,True
L2_20,33,22.881586,7.460606,True
L3_4,33,25.374736,9.784801,False
L3_5,33,29.096619,12.065519,True
L3_6,33,25.942324,9.183523,True
L3_7,33,21.855704,10.070684,True
L3_8,33,32.203166,7.995921,True
L3_9,33,29.592687,5.790811,True
L3_10,33,21.118778,8.73477,True
L4_1,33,35.093227,14.090963,True
L4_2,33,21.55116,9.304105,False
L4_6,33,27.568734,8.950368,True
L4_8,33,36.388139,10.729015,False
L4_9,33,26.806813,11.249095,True
