run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,stage,checkpoint
run::M_ALL::paper_tables::seed11::L1_15,11,L1_15,1,0,0.109452,1.648179,0.127269,239.523,0,-2.21381,suite,checkpoints/exp/paper_tables/m_all/seed11/checkpoint.json
run::M_ALL::paper_tables::seed11::L1_16,11,L1_16,1,0,0.095437,1.726185,0.113834,236.273,0,-1.46384,suite,checkpoints/exp/paper_tables/m_all/seed11/checkpoint.json
run::M_ALL::paper_tables::seed11::L1_17,11,L1_17,1,0,0.109238,1.535494,0.127455,222.889,0,-2.03195,suite,checkpoints/exp/paper_tables/m_all/seed11/checkpoint.json
run::M_ALL::paper_tables::seed11::L1_18,11,L1_18,0,0,0.105185,1.615776,0.119165,236.585,0,-3.79957,suite,checkpoints/exp/paper_tables/m_all/seed11/checkpoint.json
run::M_ALL::paper_tables::seed11::L1_19,11,L1_19,1,1,0.107584,1.632672,0.119367,219.718,0,6.53512,suite,checkpoints/exp/paper_tables/m_all/seed11/checkpoint.json
run::M_ALL::paper_tables::seed11::L1_20,11,L1_20,1,1,0.101487,1.574249,0.118834,229.747,0,5.9247,suite,checkpoints/exp/paper_tables/m_all/seed11/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_1,22,L1_1,1,1,0.065658,2.351982,0.071121,207.324,0,8.31271,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_2,22,L1_2,1,1,0.074621,2.393268,0.074827,201.341,0,8.894,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_3,22,L1_3,1,1,0.068559,2.523194,0.073158,211.404,0,8.75276,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_4,22,L1_4,1,1,0.06894,2.316085,0.064531,190.901,0,8.95161,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_5,22,L1_5,1,1,0.072607,2.332116,0.077076,211.216,0,8.34512,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_6,22,L1_6,1,1,0.072805,2.332028,0.071103,204.797,0,8.7196,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_7,22,L1_7,1,1,0.067088,2.410075,0.066855,207.843,0,8.62744,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_8,22,L1_8,1,1,0.090692,1.975397,0.090207,202.198,0,7.73055,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_9,22,L1_9,1,1,0.084012,1.994456,0.093381,212.16,0,7.62958,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_10,22,L1_10,1,1,0.083211,2.055959,0.090716,212.423,0,7.84065,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_11,22,L1_11,1,1,0.081698,2.015024,0.084231,209.715,0,8.11364,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_12,22,L1_12,1,1,0.077974,1.891478,0.082919,203.936,0,7.41528,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_13,22,L1_13,1,1,0.079037,1.891722,0.092139,223.912,0,7.71158,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_14,22,L1_14,1,1,0.08862,1.991446,0.087349,203.287,0,7.51811,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_15,22,L1_15,1,1,0.107019,1.718654,0.115899,217.804,0,6.89707,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_16,22,L1_16,1,0,0.108328,1.609848,0.12674,226.052,0,-2.10558,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_17,22,L1_17,1,0,0.110976,1.580798,0.129127,226.768,0,-2.41066,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_18,22,L1_18,0,0,0.102307,1.646663,0.114087,228.066,0,-4.10736,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_19,22,L1_19,1,0,0.106803,1.59936,0.119695,227.618,0,-1.99398,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed22::L1_20,22,L1_20,1,1,0.110116,1.633344,0.127919,241.213,0,6.4384,suite,checkpoints/exp/paper_tables/m_all/seed22/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_1,33,L1_1,1,1,0.064657,2.526661,0.069595,206.656,0,9.03575,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_2,33,L1_2,1,1,0.067277,2.292518,0.066087,204.531,1,7.19429,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_3,33,L1_3,1,1,0.064524,2.404854,0.06202,191.97,0,8.7306,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_4,33,L1_4,1,1,0.063153,2.569503,0.067782,206.414,0,9.04064,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_5,33,L1_5,1,1,0.070112,2.408875,0.065681,187.504,0,9.20344,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_6,33,L1_6,1,1,0.063658,2.429308,0.057759,187.956,0,9.10204,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_7,33,L1_7,1,1,0.065745,2.521227,0.068787,202.361,0,8.96636,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_8,33,L1_8,1,1,0.083206,2.144071,0.085285,215.265,0,8.24184,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_9,33,L1_9,1,1,0.087619,2.072821,0.089504,200.705,0,7.44382,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_10,33,L1_10,1,1,0.081974,1.931898,0.090347,216.404,0,7.82947,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_11,33,L1_11,1,1,0.083164,2.128127,0.085907,212.237,1,6.27301,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_12,33,L1_12,1,1,0.075989,2.157405,0.076685,196.982,0,8.24156,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_13,33,L1_13,1,1,0.082865,2.101072,0.088853,215.504,0,7.86317,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_14,33,L1_14,1,1,0.08814,1.977677,0.088175,208.866,1,5.78909,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_15,33,L1_15,1,0,0.099543,1.723625,0.113296,231.484,0,-1.64689,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_16,33,L1_16,1,0,0.095187,1.686171,0.106739,222.151,1,-3.47879,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_17,33,L1_17,1,0,0.10498,1.718348,0.1233,235.141,0,-1.72035,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_18,33,L1_18,1,1,0.102359,1.666367,0.107878,217.113,0,6.67581,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_19,33,L1_19,0,0,0.101144,1.708792,0.117194,234.474,0,-3.69977,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
run::M_ALL::paper_tables::seed33::L1_20,33,L1_20,1,1,0.108618,1.66523,0.126055,234.605,0,6.57228,suite,checkpoints/exp/paper_tables/m_all/seed33/checkpoint.json
