task_id,level,difficulty,seed,compiled,correct,runtime_ms,joules,power_w,ref_runtime_ms,speedup,reward
L4_7,4,5,11,False,False,,,,36.195208,0.0,-1.0
L4_8,4,4,11,False,False,,,,30.764904,0.0,-1.0
L4_9,4,5,11,True,True,50.654791,7.767454,216.555,117.365123,2.317,-0.18472
L1_1,1,2,22,True,True,26.250821,6.711966,257.363,31.433498,1.1974,-0.77177
L1_2,1,3,22,False,False,,,,26.302248,0.0,-1.0
L1_3,1,1,22,True,True,15.821915,4.910218,235.459,20.882461,1.3198,-0.51815
L1_4,1,2,22,True,True,28.143671,7.263962,218.091,31.536409,1.1206,-0.87764
L1_5,1,3,22,True,True,29.097448,6.791865,207.961,66.167423,2.274,-0.13632
L1_6,1,1,22,True,False,19.882006,2.76932,237.391,19.882006,0.0,-0.5
L1_7,1,2,22,True,True,18.586196,6.219904,223.204,23.609474,1.2703,-0.67465
L1_8,1,3,22,True,True,27.460114,5.804429,262.583,54.616778,1.9889,-0.1917
L1_9,1,1,22,True,True,15.802178,5.830223,202.024,30.868421,1.9534,-0.21194
L1_10,1,2,22,True,True,20.186481,7.630645,225.467,41.435159,2.0526,-0.29697
L1_11,1,3,22,True,False,27.266029,5.835594,263.529,27.266029,0.0,-0.5
L1_12,1,1,22,True,False,16.38993,5.687184,255.077,16.38993,0.0,-0.5
L1_13,1,2,22,True,False,17.690671,4.5596,263.482,17.690671,0.0,-0.5
L1_14,1,3,22,False,False,,,,32.094041,0.0,-1.0
L1_15,1,1,22,True,False,15.80592,3.32096,233.759,15.80592,0.0,-0.5
L1_16,1,2,22,True,True,17.282968,4.335471,257.472,33.979858,1.9661,-0.05737
L1_17,1,3,22,False,False,,,,35.159442,0.0,-1.0
L1_18,1,1,22,True,True,17.639087,3.022702,226.277,25.210293,1.4292,-0.19594
L1_19,1,2,22,True,True,17.224116,6.426522,200.296,20.314164,1.1794,-0.76521
L1_20,1,3,22,True,False,28.94712,10.506653,238.796,28.94712,0.0,-0.5
L1_21,1,1,22,True,True,16.527977,2.69721,214.314,38.228559,2.313,0.34242
L1_22,1,2,22,True,True,21.322612,7.305518,244.358,29.666341,1.3913,-0.66407
L1_23,1,3,22,True,False,30.071986,8.64762,245.208,30.071986,0.0,-0.5
L1_24,1,1,22,True,True,12.615724,5.442143,239.178,18.143065,1.4381,-0.48374
L1_25,1,2,22,True,True,22.535418,5.761391,210.659,25.774728,1.1437,-0.74128
L1_26,1,3,22,False,False,,,,29.627059,0.0,-1.0
L1_27,1,1,22,True,True,19.008859,2.948177,203.382,32.40034,1.7045,-0.00733
L1_28,1,2,22,True,True,24.390953,7.944825,234.447,42.636291,1.748,-0.47777
L1_29,1,3,22,True,True,28.510506,6.03491,227.22,43.199608,1.5152,-0.48322
L1_30,1,1,22,True,True,14.164569,5.018112,227.347,23.375256,1.6503,-0.30559
L1_31,1,2,22,True,False,25.839107,4.100827,236.638,25.839107,0.0,-0.5
L1_32,1,3,22,True,False,33.912696,5.351501,219.914,33.912696,0.0,-0.5
L1_33,1,1,22,True,False,13.916512,3.12513,242.499,13.916512,0.0,-0.5
L1_34,1,2,22,True,True,28.284757,6.48612,203.268,64.422081,2.2776,-0.1117
L1_35,1,3,22,True,True,31.658427,5.295978,261.178,61.959693,1.9571,-0.16199
L1_36,1,1,22,True,True,11.530016,5.642554,218.892,19.821525,1.7191,-0.32335
L1_37,1,2,22,True,True,19.067148,5.344636,245.384,44.954569,2.3577,0.01964
L1_38,1,3,22,True,True,24.861509,8.452121,255.795,60.772157,2.4444,-0.1734
L1_39,1,1,22,True,False,16.011233,4.771938,231.978,16.011233,0.0,-0.5
L1_40,1,2,22,True,True,21.299387,7.341655,252.489,30.743196,1.4434,-0.62979
L2_1,2,3,22,True,True,28.304593,9.589938,242.309,67.544612,2.3863,-0.26059
L2_2,2,4,22,False,False,,,,32.102108,0.0,-1.0
L2_3,2,2,22,True,True,24.786358,6.690222,236.688,56.485701,2.2789,-0.12663
L2_4,2,3,22,False,False,,,,24.709489,0.0,-1.0
L2_5,2,4,22,True,False,26.108275,11.465226,236.989,26.108275,0.0,-0.5
L2_6,2,2,22,True,True,16.345695,3.584117,247.546,35.472788,2.1702,0.13655
L2_7,2,3,22,True,False,20.306446,6.616741,215.46,20.306446,0.0,-0.5
L2_8,2,4,22,True,True,35.591886,8.98279,241.402,51.937873,1.4593,-0.71972
L2_9,2,2,22,True,False,26.817177,3.782218,244.074,26.817177,0.0,-0.5
L2_10,2,3,22,True,True,22.33493,6.305455,252.968,27.766054,1.2432,-0.70305
L2_11,2,4,22,True,False,41.664587,6.670815,234.982,41.664587,0.0,-0.5
L2_12,2,2,22,False,False,,,,28.352415,0.0,-1.0
L2_13,2,3,22,True,False,31.269349,4.55881,218.101,31.269349,0.0,-0.5
L2_14,2,4,22,True,True,39.292179,8.046388,261.807,93.962015,2.3914,-0.17075
L2_15,2,2,22,True,True,17.206011,4.563739,196.318,26.448975,1.5372,-0.32911
L2_16,2,3,22,True,True,25.622878,5.368016,207.888,33.921528,1.3239,-0.55966
L2_17,2,4,22,False,False,,,,28.734808,0.0,-1.0
L2_18,2,2,22,True,False,25.277204,7.425636,199.965,25.277204,0.0,-0.5
L2_19,2,3,22,True,True,33.306345,10.121859,264.241,50.061585,1.5031,-0.74984
L2_20,2,4,22,False,False,,,,39.335111,0.0,-1.0
L3_1,3,4,22,True,True,32.222563,9.492098,209.696,37.850643,1.1747,-0.96425
L3_2,3,3,22,False,False,,,,26.949542,0.0,-1.0
L3_3,3,4,22,False,False,,,,25.091734,0.0,-1.0
L3_4,3,3,22,True,True,28.608238,4.568621,215.188,58.413961,2.0419,-0.04575
L3_5,3,4,22,True,True,40.981941,10.99553,219.108,55.297838,1.3493,-0.89914
L3_6,3,3,22,True,True,23.808302,6.459934,247.786,48.000658,2.0161,-0.23163
L3_7,3,4,22,True,False,32.837125,7.861667,244.714,32.837125,0.0,-0.5
L3_8,3,3,22,True,True,29.133147,9.163422,208.238,38.810466,1.3322,-0.8208
L3_9,3,4,22,False,False,,,,33.286795,0.0,-1.0
L3_10,3,3,22,True,False,29.269297,5.282554,214.045,29.269297,0.0,-0.5
L4_1,4,5,22,True,False,33.497845,6.875717,245.261,33.497845,0.0,-0.5
L4_2,4,4,22,True,True,30.833912,8.690435,212.166,55.751813,1.8081,-0.48882
L4_3,4,5,22,True,True,46.429092,9.097161,197.546,113.956178,2.4544,-0.20609
L4_4,4,4,22,False,False,,,,33.661234,0.0,-1.0
L4_5,4,5,22,True,False,34.696198,11.025044,234.584,34.696198,0.0,-0.5
L4_6,4,4,22,True,True,30.533467,5.597141,235.154,50.758391,1.6624,-0.35287
L4_7,4,5,22,True,True,38.080525,11.828961,221.237,68.164521,1.79,-0.65305
L4_8,4,4,22,True,False,31.433982,7.290652,257.758,31.433982,0.0,-0.5
L4_9,4,5,22,True,True,30.904819,8.843049,197.213,65.559064,2.1213,-0.33778
L1_1,1,2,33,True,True,16.507648,7.451683,225.858,34.207864,2.0722,-0.27559
L1_2,1,3,33,True,False,25.910726,5.823117,220.511,25.910726,0.0,-0.5
L1_3,1,1,33,True,True,11.860764,4.975982,249.268,27.969924,2.3582,0.05558
L1_4,1,2,33,True,False,17.688506,4.435676,208.01,17.688506,0.0,-0.5
L1_5,1,3,33,True,False,24.75252,7.099126,251.942,24.75252,0.0,-0.5
L1_6,1,1,33,True,True,18.082807,5.635491,259.521,39.356506,2.1765,-0.08684
L1_7,1,2,33,True,False,18.725442,5.999078,202.213,18.725442,0.0,-0.5
L1_8,1,3,33,True,False,25.377861,8.404506,256.027,25.377861,0.0,-0.5
L1_9,1,1,33,True,True,11.534054,5.119173,228.487,18.146863,1.5733,-0.3633
L1_10,1,2,33,True,False,21.424196,7.888534,262.92,21.424196,0.0,-0.5
L1_11,1,3,33,True,True,35.386066,5.709705,198.324,51.873306,1.4659,-0.4886
L1_12,1,1,33,True,True,14.468139,4.695884,254.009,27.098562,1.873,-0.14581
L1_13,1,2,33,True,False,21.554913,5.666248,197.927,21.554913,0.0,-0.5
L1_14,1,3,33,False,False,,,,21.928134,0.0,-1.0
L1_15,1,1,33,True,False,14.729303,4.067829,241.127,14.729303,0.0,-0.5
L1_16,1,2,33,True,False,25.565217,7.580705,258.366,25.565217,0.0,-0.5
L1_17,1,3,33,True,False,22.701598,5.112571,209.199,22.701598,0.0,-0.5
L1_18,1,1,33,True,False,11.519319,4.345238,229.318,11.519319,0.0,-0.5
L1_19,1,2,33,True,True,24.232916,4.501764,235.521,43.460292,1.7934,-0.1681
L1_20,1,3,33,False,False,,,,31.158157,0.0,-1.0
L1_21,1,1,33,True,True,17.178042,4.809353,231.922,22.821299,1.3285,-0.50122
L1_22,1,2,33,True,True,24.149809,3.752507,233.967,48.030789,1.9889,0.02635
L1_23,1,3,33,True,True,32.12706,9.826567,249.76,70.926243,2.2077,-0.3506
L1_24,1,1,33,True,False,15.054068,2.505902,239.999,15.054068,0.0,-0.5
L1_25,1,2,33,True,False,21.398464,5.810932,254.612,21.398464,0.0,-0.5
L1_26,1,3,33,True,False,27.209288,5.689727,254.551,27.209288,0.0,-0.5
L1_27,1,1,33,True,True,15.575212,5.260485,215.18,25.496176,1.637,-0.33726
L1_28,1,2,33,True,False,16.246152,4.700159,229.783,16.246152,0.0,-0.5
L1_29,1,3,33,True,False,20.180725,8.254759,196.366,20.180725,0.0,-0.5
L1_30,1,1,33,False,False,,,,11.69211,0.0,-1.0
L1_31,1,2,33,True,True,16.216849,4.47767,256.864,28.443679,1.754,-0.18768
L1_32,1,3,33,True,False,30.138137,7.830233,249.623,30.138137,0.0,-0.5
L1_33,1,1,33,True,False,15.585426,3.634466,211.307,15.585426,0.0,-0.5
L1_34,1,2,33,True,True,24.458189,7.25136,244.443,39.627213,1.6202,-0.50804
L1_35,1,3,33,True,False,19.815596,7.440544,225.552,19.815596,0.0,-0.5
L1_36,1,1,33,True,True,12.156788,4.810793,238.547,27.86604,2.2922,0.04409
L1_37,1,2,33,True,True,18.189359,7.680209,212.962,31.268954,1.7191,-0.47753
L1_38,1,3,33,True,False,23.476214,9.275289,204.502,23.476214,0.0,-0.5
L1_39,1,1,33,True,False,11.206663,3.159594,250.808,11.206663,0.0,-0.5
L1_40,1,2,33,True,False,18.236086,7.140832,263.513,18.236086,0.0,-0.5
L2_1,2,3,33,True,False,21.859183,6.947503,212.713,21.859183,0.0,-0.5
L2_2,2,4,33,True,True,32.44686,8.292425,215.689,65.789406,2.0276,-0.35082
L2_3,2,2,33,True,False,27.433115,7.953285,199.703,27.433115,0.0,-0.5
L2_4,2,3,33,False,False,,,,21.885016,0.0,-1.0
L2_5,2,4,33,True,True,34.081636,5.955157,201.49,67.252806,1.9733,-0.21243
L2_6,2,2,33,True,True,26.013054,6.823961,236.03,58.913179,2.2648,-0.14275
L2_7,2,3,33,True,True,24.21422,8.807316,226.547,28.942798,1.1953,-0.90941
L2_8,2,4,33,True,True,42.824459,9.124738,211.7,76.488649,1.7861,-0.52546
L2_9,2,2,33,True,False,21.130328,7.025806,247.814,21.130328,0.0,-0.5
L2_10,2,3,33,True,False,24.156085,7.434506,251.208,24.156085,0.0,-0.5
L2_11,2,4,33,True,False,35.202132,10.745228,230.686,35.202132,0.0,-0.5
L2_12,2,2,33,True,True,27.971124,6.808145,231.939,69.1216,2.4712,-0.05437
L2_13,2,3,33,True,False,27.940098,6.745499,225.797,27.940098,0.0,-0.5
L2_14,2,4,33,True,False,33.289068,6.977561,244.643,33.289068,0.0,-0.5
L2_15,2,2,33,True,True,19.438037,4.417135,200.612,41.544395,2.1373,0.01679
L2_16,2,3,33,True,False,23.322706,8.730653,245.729,23.322706,0.0,-0.5
L2_17,2,4,33,True,True,40.02362,8.763724,203.272,52.858531,1.3207,-0.80716
L2_18,2,2,33,True,True,27.864707,6.072474,238.199,35.129144,1.2607,-0.67021
L2_19,2,3,33,False,False,,,,28.277095,0.0,-1.0
L2_20,2,4,33,True,False,35.543376,6.42127,243.685,35.543376,0.0,-0.5
L3_1,3,4,33,True,True,30.673711,11.409533,214.566,73.705714,2.4029,-0.34055
L3_2,3,3,33,True,False,30.335464,8.431248,248.751,30.335464,0.0,-0.5
L3_3,3,4,33,True,True,41.021721,6.464544,208.549,72.42179,1.7654,-0.36476
L3_4,3,3,33,True,True,28.063999,7.161073,202.431,45.98427,1.6386,-0.49052
L3_5,3,4,33,False,False,,,,23.681668,0.0,-1.0
L3_6,3,3,33,True,False,20.485992,8.99814,241.158,20.485992,0.0,-0.5
L3_7,3,4,33,True,True,35.837007,8.822638,243.814,69.449063,1.9379,-0.42705
L3_8,3,3,33,True,False,26.299286,4.946097,222.41,26.299286,0.0,-0.5
L3_9,3,4,33,True,False,31.830638,6.520558,216.838,31.830638,0.0,-0.5
L3_10,3,3,33,True,False,20.268844,10.072159,208.08,20.268844,0.0,-0.5
L4_1,4,5,33,True,True,28.60777,12.506683,247.562,69.911478,2.4438,-0.36958
L4_2,4,4,33,True,True,24.197992,11.057129,254.25,48.684275,2.0119,-0.50245
L4_3,4,5,33,True,True,43.270616,10.77304,200.813,103.126607,2.3833,-0.32004
L4_4,4,4,33,True,False,30.694189,11.785083,234.037,30.694189,0.0,-0.5
L4_5,4,5,33,True,False,37.181701,12.727145,253.491,37.181701,0.0,-0.5
L4_6,4,4,33,False,False,,,,31.037817,0.0,-1.0
L4_7,4,5,33,False,False,,,,50.603685,0.0,-1.0
L4_8,4,4,33,False,False,,,,34.76756,0.0,-1.0
L4_9,4,5,33,True,False,27.613819,6.338721,236.049,27.613819,0.0,-0.5
