run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,turns_to_success,data_scale_proxy,stage,checkpoint
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_11,11,L1_11,1,1,2.198328,1.471759,0.41372,184.069,0,13.960719,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_12,11,L1_12,1,0,1.773956,1.912204,0.312555,175.7,0,9.970082,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_13,11,L1_13,1,0,2.638598,1.455459,0.494568,174.294,0,9.289016,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_14,11,L1_14,1,0,2.143323,1.699306,0.347482,170.676,0,9.2854,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_15,11,L1_15,1,1,2.266502,1.583937,0.401345,167.306,0,14.426822,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_16,11,L1_16,1,0,3.040057,1.838961,0.550299,187.176,0,9.808643,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_17,11,L1_17,1,1,2.220576,1.524501,0.359866,158.776,0,13.331349,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_18,11,L1_18,1,1,2.540459,1.602824,0.436834,168.61,0,14.242465,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_19,11,L1_19,1,1,1.485006,1.665797,0.254297,173.175,0,14.242075,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L1_20,11,L1_20,1,1,1.603466,1.664533,0.27121,159.371,0,15.021538,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_1,11,L2_1,1,1,3.461658,1.604258,0.684148,192.395,0,13.712565,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_2,11,L2_2,0,0,3.529058,1.675793,0.801708,226.923,0,7.587338,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_3,11,L2_3,1,1,3.512336,1.756436,0.780639,204.061,0,14.246078,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_4,11,L2_4,0,0,3.452928,1.494639,0.607554,189.093,0,7.781543,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_5,11,L2_5,1,1,3.610122,1.639369,0.689832,192.997,0,14.269149,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_6,11,L2_6,1,0,4.221759,1.519261,0.848003,196.684,0,9.427416,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_7,11,L2_7,1,1,5.398841,1.544405,0.920509,174.409,0,13.186224,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_8,11,L2_8,1,0,5.304531,1.830651,1.041418,192.39,0,9.238585,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_9,11,L2_9,1,0,5.420683,1.576812,1.066428,205.123,0,8.543754,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_10,11,L2_10,1,0,5.302379,1.735421,0.972133,197.257,0,8.939235,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_11,11,L2_11,1,1,3.841519,1.54924,0.791867,212.612,0,14.036213,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_12,11,L2_12,1,1,5.334464,1.531482,1.053104,204.998,0,13.359987,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_13,11,L2_13,1,1,5.840683,1.558745,1.317241,214.039,0,13.496525,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_14,11,L2_14,1,1,4.203011,1.837325,0.812197,206.726,0,13.373355,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_15,11,L2_15,1,0,5.260026,1.630492,1.186968,207.912,0,8.227572,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_16,11,L2_16,1,0,4.40658,1.541417,0.9042,196.922,0,9.446201,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_17,11,L2_17,1,0,5.133486,1.539376,1.064657,215.083,0,8.779564,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_18,11,L2_18,1,1,6.503179,1.642007,1.340852,214.084,0,13.486505,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_19,11,L2_19,1,1,5.212346,1.585303,1.099761,210.433,0,13.93161,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L2_20,11,L2_20,1,1,4.466339,1.513133,0.950424,213.443,0,14.181474,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_1,11,L3_1,1,1,11.223508,1.556433,2.45102,236.82,0,12.112428,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_2,11,L3_2,1,0,10.082329,1.442767,2.44245,243.931,0,7.550447,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_3,11,L3_3,0,0,10.337314,1.452626,2.397314,230.185,0,5.982513,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_4,11,L3_4,1,1,9.277577,1.720614,2.19812,240.264,0,12.103809,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_5,11,L3_5,1,1,14.093791,1.331123,3.305522,225.252,0,11.055146,4,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_6,11,L3_6,1,1,14.138329,1.509291,2.984321,231.134,0,12.070951,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_7,11,L3_7,0,0,12.874022,1.6091,3.191153,230.374,0,6.373609,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_8,11,L3_8,1,1,9.943193,1.447782,2.253424,228.595,0,12.14029,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_9,11,L3_9,1,0,14.647835,1.574753,3.656134,246.774,0,6.667857,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_10,11,L3_10,1,1,12.906691,1.404159,3.340665,262.669,0,12.304073,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_11,11,L3_11,1,1,13.677194,1.532801,3.51517,249.504,0,11.72974,4,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_12,11,L3_12,1,0,13.18591,1.485543,3.137431,260.23,0,6.794278,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_13,11,L3_13,1,1,12.459824,1.541715,3.187861,245.896,0,11.252638,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_14,11,L3_14,1,1,13.761562,1.551558,3.148817,224.197,0,11.268756,4,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_15,11,L3_15,1,1,19.702574,1.362592,5.139345,270.939,0,10.442833,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_16,11,L3_16,1,0,18.757512,1.506408,4.769961,258.026,0,6.444676,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_17,11,L3_17,1,1,10.939856,1.312862,2.393649,225.61,0,12.329687,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_18,11,L3_18,1,1,14.465363,1.459169,4.214945,285.915,0,10.900129,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_19,11,L3_19,1,1,17.471233,1.358429,4.045934,217.677,0,10.900171,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L3_20,11,L3_20,0,0,10.001259,1.632711,2.505435,261.147,0,5.814176,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_1,11,L4_1,1,0,47.608229,1.378205,11.841707,249.277,1,-0.647004,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_2,11,L4_2,1,0,31.535495,1.399313,7.43798,242.431,1,2.380567,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_3,11,L4_3,0,0,38.786887,1.212362,9.203708,249.184,1,-0.384774,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_4,11,L4_4,1,1,36.43476,1.493361,9.251056,254.71,1,4.852869,4,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_5,11,L4_5,1,0,35.120484,1.416729,9.658293,266.778,1,-0.40114,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_6,11,L4_6,1,1,41.543698,1.242398,13.171278,308.845,0,3.444105,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_7,11,L4_7,1,1,33.036877,1.344764,7.63508,219.304,1,6.527786,4,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_8,11,L4_8,1,0,42.797646,1.415043,13.043945,300.138,0,-1.467523,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_9,11,L4_9,1,1,30.750625,1.384314,6.807667,227.277,1,7.149288,5,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_10,11,L4_10,0,0,38.781128,1.513578,10.801362,267.738,0,-1.129338,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_11,11,L4_11,1,0,40.684431,1.15994,9.289628,229.931,1,0.09505,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_12,11,L4_12,0,0,44.513468,1.334228,11.764527,267.327,0,-1.680254,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_13,11,L4_13,1,1,37.851859,1.510748,10.068838,264.131,1,5.500571,4,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_14,11,L4_14,1,1,41.348248,1.354183,9.93336,231.884,1,4.765923,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_15,11,L4_15,1,1,36.362296,1.216544,8.808667,246.637,1,5.55892,4,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_16,11,L4_16,0,0,34.323975,1.60142,9.816518,273.94,1,-0.569214,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_17,11,L4_17,1,1,47.773831,1.376543,13.891132,289.955,1,1.782231,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_18,11,L4_18,0,0,58.102043,1.341516,15.89626,283.333,1,-6.150146,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_19,11,L4_19,1,1,47.510511,1.440543,14.949296,282.854,1,-0.097107,4,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed11::L4_20,11,L4_20,1,0,49.446231,1.308157,13.253341,254.392,1,-2.24558,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed11/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_1,22,L1_1,1,1,1.774131,1.861317,0.281105,159.995,0,14.804142,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_2,22,L1_2,1,1,2.415238,1.674185,0.418861,179.971,0,14.91971,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_3,22,L1_3,1,0,2.784184,1.732681,0.435415,166.087,0,9.610469,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_4,22,L1_4,1,0,2.059258,1.64931,0.382797,169.04,0,9.822428,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_5,22,L1_5,1,1,1.438273,1.583136,0.217114,161.581,0,14.700236,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_6,22,L1_6,1,1,2.303321,1.870912,0.388528,162.19,0,15.012258,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_7,22,L1_7,0,0,2.268673,1.787176,0.340195,160.678,0,8.053793,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_8,22,L1_8,1,0,1.685927,1.718466,0.306106,174.267,0,10.294316,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_9,22,L1_9,1,1,1.930446,1.770794,0.312491,172.495,0,13.234296,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_10,22,L1_10,0,0,2.247756,1.561786,0.384532,175.129,0,8.197734,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_11,22,L1_11,1,0,2.410749,1.755108,0.40293,172.295,0,10.082382,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_12,22,L1_12,1,1,1.768274,1.879933,0.310168,183.602,0,15.672167,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_13,22,L1_13,1,0,2.217638,1.82174,0.41857,195.941,0,9.333381,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_14,22,L1_14,1,1,2.260524,2.042934,0.390481,167.535,0,15.193659,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_15,22,L1_15,1,1,2.928267,1.601231,0.510413,164.303,0,13.715657,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_16,22,L1_16,1,1,2.140437,1.628673,0.351662,160.688,0,15.086813,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_17,22,L1_17,1,1,2.09608,1.668583,0.326916,162.511,0,14.314703,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_18,22,L1_18,1,1,2.527284,1.70977,0.437154,170.474,0,14.302437,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_19,22,L1_19,1,0,1.503801,1.812367,0.273546,183.402,0,9.660173,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L1_20,22,L1_20,1,1,1.615293,1.757642,0.244394,165.309,0,14.666767,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L2_1,22,L2_1,1,0,3.694309,1.739007,0.695679,199.389,0,8.937923,6,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L2_2,22,L2_2,1,1,3.416662,1.644833,0.734748,209.454,0,14.213715,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L2_3,22,L2_3,1,1,3.545098,1.522124,0.711613,196.691,0,14.154997,2,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L2_4,22,L2_4,1,1,4.018471,1.450548,0.840024,200.893,0,13.500696,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L2_5,22,L2_5,1,1,3.771125,1.758843,0.809571,210.469,0,14.244718,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L2_6,22,L2_6,1,1,4.965719,1.604483,1.030261,211.396,0,13.526272,3,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L2_7,22,L2_7,0,0,3.903956,1.821941,0.75233,191.279,0,7.215433,-1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
run::M4_RUNTIME_PPO::regime_latency_sensitive::seed22::L2_8,22,L2_8,1,1,3.83396,1.753068,0.730817,194.646,0,14.085265,1,,runtime_ppo,checkpoints/exp/regime_latency_sensitive/m4_runtime_ppo/seed22/checkpoint.json
