run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,turns_to_success,data_scale_proxy,stage,checkpoint
run::M_ALL::telemetry_realism_ablation::seed11::L2_6,11,L2_6,1,1,5.220176,1.731316,1.150393,214.806,0,12.422406,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_7,11,L2_7,1,1,4.876875,1.655516,1.06289,223.247,0,12.808538,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_8,11,L2_8,1,1,6.188723,1.812226,1.278651,231.823,0,13.87859,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_9,11,L2_9,1,1,9.05041,1.636028,1.750158,201.501,0,11.975149,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_10,11,L2_10,1,1,5.722843,1.609336,1.313861,232.141,0,12.893454,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_11,11,L2_11,1,0,5.670962,1.642589,0.964983,187.078,0,7.890108,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_12,11,L2_12,1,1,8.667274,1.74981,1.92872,224.107,0,12.011109,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_13,11,L2_13,0,0,8.437716,1.448136,1.859827,210.769,0,5.639697,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_14,11,L2_14,1,1,6.606,1.666154,1.298277,207.715,0,11.435579,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_15,11,L2_15,1,1,6.498046,1.687607,1.570332,227.162,0,11.62892,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_16,11,L2_16,1,1,5.887705,1.620462,1.38404,220.04,0,12.209097,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_17,11,L2_17,1,1,7.57617,1.810768,1.503336,201.082,0,11.933098,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_18,11,L2_18,1,1,8.397356,1.577989,1.957657,222.427,0,12.082112,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_19,11,L2_19,1,1,6.27201,1.700285,1.310512,194.148,0,12.912534,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L2_20,11,L2_20,1,1,6.699772,1.624736,1.535599,244.506,0,12.358339,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_1,11,L3_1,1,0,16.52053,1.658183,4.283572,258.982,0,5.052162,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_2,11,L3_2,1,1,15.150918,1.761826,4.042455,263.339,0,10.359328,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_3,11,L3_3,1,0,14.520041,1.551358,3.202532,247.404,0,5.632836,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_4,11,L3_4,1,1,12.148824,1.626212,3.036936,253.405,0,10.692263,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_5,11,L3_5,1,0,18.035812,1.445963,3.858638,226.941,0,5.328554,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_6,11,L3_6,1,1,13.675425,1.606263,2.975996,208.651,0,10.14706,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_7,11,L3_7,1,1,19.439098,1.544741,5.252436,269.641,0,9.242566,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_8,11,L3_8,1,1,13.916832,1.554199,3.954059,288.878,0,9.491162,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_9,11,L3_9,0,0,17.002807,1.601927,4.210004,243.797,0,3.584475,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_10,11,L3_10,1,0,20.533505,1.579547,6.148474,303.68,0,3.616045,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_11,11,L3_11,0,0,16.597703,1.604601,4.531882,275.967,0,3.421474,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_12,11,L3_12,0,0,17.145548,1.567647,4.072699,256.607,1,2.320082,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_13,11,L3_13,1,1,17.01003,1.517315,4.388644,242.804,0,8.908906,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_14,11,L3_14,1,0,17.667138,1.536452,4.618193,250.491,0,4.325004,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_15,11,L3_15,1,0,25.473463,1.6561,6.2104,245.124,0,3.392552,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_16,11,L3_16,1,1,21.004491,1.589549,5.093329,248.341,0,9.469278,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_17,11,L3_17,1,0,23.360822,1.400878,5.926177,242.994,0,3.193766,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_18,11,L3_18,1,0,22.794037,1.624221,7.699463,305.801,0,2.131388,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_19,11,L3_19,1,1,20.020365,1.451171,5.885359,282.031,0,8.176368,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L3_20,11,L3_20,1,1,20.54493,1.567566,5.062632,242.612,0,8.718856,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_1,11,L4_1,0,0,60.999364,1.384903,18.398292,288.994,1,-8.714504,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_2,11,L4_2,0,0,44.852965,1.413292,13.613602,258.111,0,-4.342967,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_3,11,L4_3,1,1,54.682882,1.71972,15.025578,302.026,1,-0.79069,4,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_4,11,L4_4,0,0,47.711944,1.294024,13.331216,272.497,1,-5.739588,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_5,11,L4_5,1,1,62.738044,1.477969,19.058001,294.486,1,-3.69433,5,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_6,11,L4_6,1,0,48.62945,1.429813,17.272555,322.602,0,-5.50607,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_7,11,L4_7,1,1,44.434483,1.440864,12.307931,279.163,1,1.874428,4,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_8,11,L4_8,1,0,74.797941,1.476824,23.060894,294.23,1,-11.768731,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_9,11,L4_9,1,1,40.406389,1.353118,11.669424,279.821,1,2.12722,4,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_10,11,L4_10,1,1,46.403056,1.458241,12.075608,280.297,1,2.184916,5,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_11,11,L4_11,1,0,48.283849,1.213939,12.76609,271.743,1,-3.243243,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_12,11,L4_12,1,1,58.13302,1.319165,17.099062,307.442,1,-1.919927,4,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_13,11,L4_13,1,1,65.006022,1.372764,20.800034,307.016,1,-5.142152,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_14,11,L4_14,1,1,62.808985,1.302447,16.295398,260.993,1,-1.5575,4,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_15,11,L4_15,1,1,53.528689,1.518168,17.112537,303.083,1,-1.578391,4,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_16,11,L4_16,1,1,57.833733,1.406049,16.015638,267.892,1,-1.638087,4,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_17,11,L4_17,1,1,71.441079,1.352197,20.751887,287.65,0,-4.496887,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_18,11,L4_18,1,1,85.306545,1.225804,28.974425,317.537,0,-11.091612,5,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_19,11,L4_19,0,0,52.020128,1.350794,12.685361,276.369,1,-4.81845,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed11::L4_20,11,L4_20,1,1,70.972954,1.432689,20.330871,274.403,0,-3.451371,4,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed11/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_1,22,L1_1,1,1,2.502365,1.698933,0.546348,205.242,0,12.387425,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_2,22,L1_2,1,1,3.639046,1.517373,0.745419,207.272,0,12.481163,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_3,22,L1_3,1,0,3.720612,1.87707,0.68813,174.109,0,8.227525,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_4,22,L1_4,1,0,2.655588,1.608816,0.509515,194.22,0,7.786345,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_5,22,L1_5,1,1,1.888974,1.548515,0.302792,161.601,0,13.264106,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_6,22,L1_6,1,0,3.567036,1.835185,0.63301,172.72,0,8.153396,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_7,22,L1_7,1,0,2.303841,1.867842,0.397202,178.342,0,8.730156,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_8,22,L1_8,1,0,2.591062,1.681417,0.516982,206.028,0,7.942038,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_9,22,L1_9,1,0,2.742442,1.835009,0.50615,180.637,0,8.847679,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_10,22,L1_10,1,0,3.201799,1.732572,0.687099,194.378,0,7.235334,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_11,22,L1_11,1,0,2.868955,1.910434,0.592558,198.794,0,8.102405,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_12,22,L1_12,1,1,2.198902,1.337864,0.374072,172.572,0,12.438818,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_13,22,L1_13,1,0,3.364414,1.690027,0.730141,209.994,0,8.545855,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_14,22,L1_14,1,1,2.716395,1.858809,0.531884,196.889,0,13.625864,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_15,22,L1_15,1,0,2.97032,1.787011,0.588139,184.83,0,8.594076,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_16,22,L1_16,1,1,3.283589,1.562957,0.624188,190.134,0,13.190431,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_17,22,L1_17,1,1,3.335,1.689266,0.578393,176.896,0,13.011938,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_18,22,L1_18,1,1,3.010945,1.824136,0.500863,174.808,0,13.355576,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_19,22,L1_19,1,1,2.174697,1.921064,0.372759,164.827,0,13.398633,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L1_20,22,L1_20,1,1,2.00542,1.772306,0.335211,161.118,0,12.824956,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_1,22,L2_1,1,1,4.494257,1.707789,1.030936,223.433,0,12.91741,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_2,22,L2_2,0,0,5.1843,1.709898,1.158547,226.545,0,6.595638,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_3,22,L2_3,1,0,5.50834,1.593395,1.181434,208.908,0,8.009031,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_4,22,L2_4,1,1,4.692196,1.623779,0.892705,192.329,0,12.949371,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_5,22,L2_5,1,0,5.19165,1.807054,0.989047,181.811,0,7.865461,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_6,22,L2_6,1,1,5.236474,1.6748,1.187435,214.599,0,12.547285,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_7,22,L2_7,1,0,6.827184,1.613142,1.377772,205.288,0,7.676047,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_8,22,L2_8,1,0,5.025372,1.855209,1.182913,243.881,0,8.39669,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_9,22,L2_9,1,1,7.419883,1.510213,1.307246,190.585,0,12.099989,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_10,22,L2_10,1,0,6.010657,1.602227,1.29209,218.476,0,7.927608,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_11,22,L2_11,1,1,5.008185,1.837627,1.134333,219.944,0,13.440009,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_12,22,L2_12,1,0,9.25763,1.780965,2.103581,225.086,0,7.215558,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_13,22,L2_13,1,1,7.136919,1.539419,1.568877,230.154,0,11.916379,2,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_14,22,L2_14,1,1,5.510157,1.765616,1.221387,224.397,0,12.444162,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_15,22,L2_15,1,1,5.317568,1.541021,1.227079,222.161,0,12.636937,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_16,22,L2_16,1,0,6.94254,1.760969,1.463491,211.917,0,7.339877,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_17,22,L2_17,1,1,6.734851,1.767632,1.510138,231.16,0,12.72379,1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_18,22,L2_18,1,0,9.150973,1.618979,2.388187,250.331,0,7.38389,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_19,22,L2_19,1,0,6.459529,1.622019,1.495059,234.401,0,7.983408,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L2_20,22,L2_20,1,0,7.010737,1.870231,1.556536,212.943,0,8.047363,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L3_1,22,L3_1,1,1,14.043066,1.549179,3.237278,227.174,0,10.848403,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L3_2,22,L3_2,0,0,14.179864,1.627102,3.707611,281.753,0,4.517659,-1,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L3_3,22,L3_3,1,0,17.738135,1.718932,4.797478,265.092,0,5.66178,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L3_4,22,L3_4,1,1,11.866243,1.517721,3.113401,229.413,0,11.38752,3,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L3_5,22,L3_5,1,0,14.076853,1.716411,3.960012,291.909,0,5.217081,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
run::M_ALL::telemetry_realism_ablation::seed22::L3_6,22,L3_6,0,0,15.023695,1.629374,3.883025,247.67,0,4.590161,6,,suite,checkpoints/exp/telemetry_realism_ablation/m_all/seed22/checkpoint.json
