task_id,level,difficulty,seed,compiled,correct,runtime_ms,joules,power_w,ref_runtime_ms,speedup,reward
L2_14,2,4,11,True,True,44.208324,7.077613,211.226,109.799177,2.4837,-0.06873
L2_15,2,2,11,True,False,27.186286,8.215119,211.813,27.186286,0.0,-0.5
L2_16,2,3,11,True,True,37.401372,7.705944,230.879,86.671962,2.3173,-0.18057
L2_17,2,4,11,True,True,41.557426,12.267275,256.891,62.018893,1.4924,-0.8531
L2_18,2,2,11,False,False,,,,21.215424,0.0,-1.0
L2_19,2,3,11,True,False,25.36925,10.716244,249.29,25.36925,0.0,-0.5
L2_20,2,4,11,True,True,26.342579,6.405707,246.591,57.135478,2.1689,-0.15436
L3_1,3,4,11,True,True,38.493541,7.223958,223.533,50.797319,1.3196,-0.71135
L3_2,3,3,11,True,False,25.04762,10.309625,237.328,25.04762,0.0,-0.5
L3_3,3,4,11,True,False,28.830681,7.984841,210.305,28.830681,0.0,-0.5
L3_4,3,3,11,True,False,26.670699,8.052608,245.969,26.670699,0.0,-0.5
L3_5,3,4,11,True,False,34.563089,11.422503,219.47,34.563089,0.0,-0.5
L3_6,3,3,11,True,True,35.210355,5.522985,206.619,70.954621,2.0152,-0.15376
L3_7,3,4,11,True,False,27.021392,9.887277,222.301,27.021392,0.0,-0.5
L3_8,3,3,11,True,False,21.770827,9.629724,215.569,21.770827,0.0,-0.5
L3_9,3,4,11,False,False,,,,40.893085,0.0,-1.0
L3_10,3,3,11,True,True,25.73315,10.770837,238.639,36.673179,1.4251,-0.83416
L4_1,4,5,11,False,False,,,,34.670547,0.0,-1.0
L4_2,4,4,11,True,True,30.784019,11.793068,227.874,56.352004,1.8306,-0.62913
L4_3,4,5,11,True,False,35.690729,10.622876,214.234,35.690729,0.0,-0.5
L4_4,4,4,11,True,False,46.341385,7.361362,212.452,46.341385,0.0,-0.5
L4_5,4,5,11,True,False,45.415176,15.102318,248.887,45.415176,0.0,-0.5
L4_6,4,4,11,True,False,43.887332,8.310547,220.687,43.887332,0.0,-0.5
L4_7,4,5,11,True,True,35.244118,8.112012,210.14,60.954251,1.7295,-0.49885
L4_8,4,4,11,True,True,42.037356,10.791538,202.888,85.050636,2.0232,-0.48469
L4_9,4,5,11,False,False,,,,52.401874,0.0,-1.0
L1_1,1,2,22,True,True,16.90825,5.323445,263.689,19.910531,1.1776,-0.67261
L1_2,1,3,22,True,False,31.476195,7.625586,248.53,31.476195,0.0,-0.5
L1_3,1,1,22,False,False,,,,14.74892,0.0,-1.0
L1_4,1,2,22,False,False,,,,21.550832,0.0,-1.0
L1_5,1,3,22,False,False,,,,31.513886,0.0,-1.0
L1_6,1,1,22,True,True,13.680074,4.789897,226.087,24.527847,1.793,-0.19939
L1_7,1,2,22,True,True,28.722852,6.470038,239.924,63.051384,2.1952,-0.14733
L1_8,1,3,22,True,False,27.647385,11.253928,217.545,27.647385,0.0,-0.5
L1_9,1,1,22,True,True,12.683246,2.826433,208.982,30.582755,2.4113,0.36065
L1_10,1,2,22,True,False,30.134018,4.105952,242.006,30.134018,0.0,-0.5
L1_11,1,3,22,True,False,23.894629,5.582655,248.826,23.894629,0.0,-0.5
L1_12,1,1,22,False,False,,,,16.88531,0.0,-1.0
L1_13,1,2,22,False,False,,,,28.629936,0.0,-1.0
L1_14,1,3,22,True,False,26.093754,8.234061,208.649,26.093754,0.0,-0.5
L1_15,1,1,22,True,True,16.877596,3.599665,235.134,21.981899,1.3024,-0.37619
L1_16,1,2,22,False,False,,,,24.448026,0.0,-1.0
L1_17,1,3,22,False,False,,,,38.365825,0.0,-1.0
L1_18,1,1,22,True,True,13.753862,3.964269,226.132,32.092314,2.3333,0.15864
L1_19,1,2,22,True,True,27.061516,7.810888,239.271,57.737669,2.1336,-0.26996
L1_20,1,3,22,True,True,27.828768,9.683592,220.196,44.208653,1.5886,-0.67237
L1_21,1,1,22,True,True,14.125486,5.716535,222.331,21.239681,1.5036,-0.46379
L1_22,1,2,22,True,True,26.541717,4.154916,261.673,57.129209,2.1524,0.05445
L1_23,1,3,22,False,False,,,,30.363814,0.0,-1.0
L1_24,1,1,22,True,True,19.907565,6.575512,262.063,36.413755,1.8291,-0.33783
L1_25,1,2,22,True,True,17.854381,7.958113,238.37,39.855292,2.2322,-0.23409
L1_26,1,3,22,True,False,27.345788,10.918826,253.109,27.345788,0.0,-0.5
L1_27,1,1,22,False,False,,,,20.74169,0.0,-1.0
L1_28,1,2,22,False,False,,,,29.085325,0.0,-1.0
L1_29,1,3,22,False,False,,,,32.768393,0.0,-1.0
L1_30,1,1,22,True,True,14.212489,3.366978,255.915,29.569568,2.0805,0.12562
L1_31,1,2,22,True,False,29.294564,4.126955,258.663,29.294564,0.0,-0.5
L1_32,1,3,22,False,False,,,,22.030147,0.0,-1.0
L1_33,1,1,22,True,True,12.740609,3.806848,215.278,22.44978,1.7621,-0.10191
L1_34,1,2,22,True,True,27.218513,4.529839,226.743,51.140879,1.8789,-0.12466
L1_35,1,3,22,False,False,,,,36.663701,0.0,-1.0
L1_36,1,1,22,True,True,14.408806,3.212655,221.07,17.782397,1.2341,-0.37318
L1_37,1,2,22,True,True,25.77214,3.884482,204.944,34.744849,1.3482,-0.37976
L1_38,1,3,22,True,True,23.399038,7.501046,264.464,43.471795,1.8578,-0.3881
L1_39,1,1,22,False,False,,,,21.424185,0.0,-1.0
L1_40,1,2,22,False,False,,,,27.078171,0.0,-1.0
L2_1,2,3,22,True,True,32.650036,8.814338,195.601,80.607615,2.4688,-0.18444
L2_2,2,4,22,True,True,38.952358,8.057441,213.469,85.309084,2.1901,-0.25936
L2_3,2,2,22,True,True,19.97916,8.834067,257.474,33.403386,1.6719,-0.57534
L2_4,2,3,22,False,False,,,,33.331728,0.0,-1.0
L2_5,2,4,22,False,False,,,,43.078369,0.0,-1.0
L2_6,2,2,22,True,False,17.652758,4.755856,217.564,17.652758,0.0,-0.5
L2_7,2,3,22,True,False,31.354737,10.407708,239.061,31.354737,0.0,-0.5
L2_8,2,4,22,True,False,30.674355,11.343827,244.109,30.674355,0.0,-0.5
L2_9,2,2,22,True,True,17.830994,8.999418,247.585,24.568303,1.3778,-0.77806
L2_10,2,3,22,True,False,23.472061,10.271628,199.22,23.472061,0.0,-0.5
L2_11,2,4,22,False,False,,,,38.198131,0.0,-1.0
L2_12,2,2,22,True,True,18.171129,5.137782,212.821,29.216556,1.6079,-0.34341
L2_13,2,3,22,True,True,25.014794,9.646179,206.723,32.166206,1.2859,-0.88183
L2_14,2,4,22,False,False,,,,36.506688,0.0,-1.0
L2_15,2,2,22,True,True,16.501274,4.008564,199.804,31.409504,1.9035,-0.05054
L2_16,2,3,22,True,False,29.898585,6.415906,203.689,29.898585,0.0,-0.5
L2_17,2,4,22,True,False,45.257923,7.913616,249.501,45.257923,0.0,-0.5
L2_18,2,2,22,True,True,20.824824,6.168408,261.249,24.924866,1.1969,-0.73
L2_19,2,3,22,True,True,23.284295,7.909576,232.858,47.456922,2.0382,-0.32199
L2_20,2,4,22,True,True,34.385017,12.778414,197.835,51.683124,1.5031,-0.86637
L3_1,3,4,22,True,False,39.816133,7.709482,243.964,39.816133,0.0,-0.5
L3_2,3,3,22,True,False,27.166045,9.384688,239.358,27.166045,0.0,-0.5
L3_3,3,4,22,False,False,,,,36.61634,0.0,-1.0
L3_4,3,3,22,True,False,23.772698,6.721377,250.227,23.772698,0.0,-0.5
L3_5,3,4,22,True,True,35.231371,7.189949,240.272,85.183133,2.4178,-0.10348
L3_6,3,3,22,True,True,37.308355,9.777707,231.199,91.094498,2.4417,-0.24737
L3_7,3,4,22,False,False,,,,42.58025,0.0,-1.0
L3_8,3,3,22,False,False,,,,25.658041,0.0,-1.0
L3_9,3,4,22,True,False,45.293535,10.044512,262.536,45.293535,0.0,-0.5
L3_10,3,3,22,True,False,25.909464,8.856492,217.999,25.909464,0.0,-0.5
L4_1,4,5,22,True,False,48.264469,7.434421,225.363,48.264469,0.0,-0.5
L4_2,4,4,22,True,True,28.376459,8.689082,237.816,68.138773,2.4012,-0.20505
L4_3,4,5,22,True,False,35.128114,7.853196,242.899,35.128114,0.0,-0.5
L4_4,4,4,22,True,True,44.448271,11.927011,217.125,82.370022,1.8532,-0.62251
L4_5,4,5,22,False,False,,,,54.83477,0.0,-1.0
L4_6,4,4,22,False,False,,,,45.718962,0.0,-1.0
L4_7,4,5,22,True,True,41.293346,14.119468,250.905,62.037863,1.5024,-0.91673
L4_8,4,4,22,True,False,30.940224,11.924115,233.957,30.940224,0.0,-0.5
L4_9,4,5,22,True,True,49.431225,11.928732,235.323,64.042321,1.2956,-0.98051
L1_1,1,2,33,True,False,24.279451,8.166906,249.15,24.279451,0.0,-0.5
L1_2,1,3,33,True,True,22.198798,7.462382,220.324,39.093165,1.761,-0.43903
L1_3,1,1,33,True,False,16.833691,3.667016,222.109,16.833691,0.0,-0.5
L1_4,1,2,33,True,False,16.204197,4.465451,247.303,16.204197,0.0,-0.5
L1_5,1,3,33,False,False,,,,31.195509,0.0,-1.0
L1_6,1,1,33,True,True,17.166654,4.974069,234.077,22.747148,1.3251,-0.52065
L1_7,1,2,33,True,True,24.148939,6.382466,201.428,38.502188,1.5944,-0.4603
L1_8,1,3,33,True,False,29.661626,10.670074,231.337,29.661626,0.0,-0.5
L1_9,1,1,33,True,True,21.343702,4.857022,261.008,49.655128,2.3265,0.05413
L1_10,1,2,33,True,True,25.554492,4.195439,232.526,34.410634,1.3466,-0.41945
L1_11,1,3,33,True,True,23.480396,7.953469,195.506,30.223754,1.2872,-0.78434
L1_12,1,1,33,True,True,19.766583,2.925529,202.011,30.4546,1.5407,-0.10449
L1_13,1,2,33,True,True,26.507051,7.099779,240.462,58.52864,2.208,-0.18793
L1_14,1,3,33,True,True,23.159523,9.902491,209.313,41.703725,1.8007,-0.55821
L1_15,1,1,33,False,False,,,,21.711892,0.0,-1.0
L1_16,1,2,33,True,False,21.532971,6.705487,262.464,21.532971,0.0,-0.5
L1_17,1,3,33,True,False,28.465645,9.474815,242.07,28.465645,0.0,-0.5
L1_18,1,1,33,True,True,17.319094,3.166729,205.083,41.900362,2.4193,0.30714
L1_19,1,2,33,True,True,28.727714,5.819736,244.216,51.874112,1.8057,-0.28967
L1_20,1,3,33,True,False,28.353994,8.765852,259.47,28.353994,0.0,-0.5
L1_21,1,1,33,True,True,21.191424,4.454302,231.778,52.838537,2.4934,0.16671
L1_22,1,2,33,True,False,17.483084,4.678061,212.237,17.483084,0.0,-0.5
L1_23,1,3,33,True,True,21.553486,7.135679,261.453,31.192052,1.4472,-0.61293
L1_24,1,1,33,True,True,20.634984,5.441429,261.199,44.20728,2.1423,-0.08512
L1_25,1,2,33,True,False,21.719966,5.610377,244.146,21.719966,0.0,-0.5
L1_26,1,3,33,True,False,37.331189,5.122189,233.654,37.331189,0.0,-0.5
L1_27,1,1,33,True,True,13.16831,4.263404,261.998,27.519475,2.0898,0.01205
L1_28,1,2,33,True,True,23.978302,5.653178,261.793,25.617374,1.0684,-0.79999
L1_29,1,3,33,True,False,25.160428,5.497327,208.262,25.160428,0.0,-0.5
L1_30,1,1,33,True,False,17.840484,2.902843,259.199,17.840484,0.0,-0.5
L1_31,1,2,33,False,False,,,,29.288322,0.0,-1.0
L1_32,1,3,33,True,True,23.820458,8.624235,236.9,58.173738,2.4422,-0.1844
L1_33,1,1,33,False,False,,,,21.332009,0.0,-1.0
L1_34,1,2,33,True,True,17.946892,6.043744,228.812,37.662087,2.0985,-0.15827
L1_35,1,3,33,True,False,26.808084,9.257913,255.188,26.808084,0.0,-0.5
L1_36,1,1,33,True,False,20.494438,6.399958,220.016,20.494438,0.0,-0.5
L1_37,1,2,33,True,True,18.885852,8.834055,200.494,40.109283,2.1238,-0.33611
L1_38,1,3,33,True,True,22.358782,5.548502,208.785,25.389773,1.1356,-0.72964
L1_39,1,1,33,True,True,17.720187,4.017305,241.26,31.462775,1.7755,-0.12121
L1_40,1,2,33,True,True,17.853035,4.38052,249.715,25.02149,1.4015,-0.40102
L2_1,2,3,33,False,False,,,,28.677998,0.0,-1.0
L2_2,2,4,33,False,False,,,,40.050998,0.0,-1.0
L2_3,2,2,33,True,True,28.055706,8.791295,239.873,43.198891,1.5398,-0.65526
L2_4,2,3,33,True,False,22.121375,10.671524,197.579,22.121375,0.0,-0.5
L2_5,2,4,33,True,False,41.344784,7.140067,202.829,41.344784,0.0,-0.5
L2_6,2,2,33,True,False,17.378534,5.526369,245.063,17.378534,0.0,-0.5
L2_7,2,3,33,True,True,30.639371,6.12549,235.616,59.564375,1.944,-0.24146
L2_8,2,4,33,True,False,26.828527,10.629607,231.359,26.828527,0.0,-0.5
L2_9,2,2,33,True,False,24.287665,5.549282,198.17,24.287665,0.0,-0.5
L2_10,2,3,33,True,True,27.947902,8.599845,204.745,65.015311,2.3263,-0.23159
L2_11,2,4,33,False,False,,,,44.381809,0.0,-1.0
L2_12,2,2,33,False,False,,,,26.630874,0.0,-1.0
L2_13,2,3,33,True,False,30.018335,10.474085,213.021,30.018335,0.0,-0.5
L2_14,2,4,33,False,False,,,,36.757415,0.0,-1.0
L2_15,2,2,33,True,True,26.026193,7.669469,223.307,27.426362,1.0538,-0.96622
L2_16,2,3,33,False,False,,,,32.034868,0.0,-1.0
L2_17,2,4,33,True,False,35.67068,11.235298,235.533,35.67068,0.0,-0.5
L2_18,2,2,33,True,True,25.715927,7.224337,234.853,32.593034,1.2674,-0.75174
L2_19,2,3,33,True,True,31.891902,5.763971,263.54,66.505997,2.0854,-0.14087
L2_20,2,4,33,True,True,29.692727,10.671043,224.066,36.653851,1.2344,-0.97315
L3_1,3,4,33,False,False,,,,37.724856,0.0,-1.0
L3_2,3,3,33,True,True,27.096776,10.252018,207.911,62.978727,2.3242,-0.32036
L3_3,3,4,33,True,True,42.311694,9.077056,229.658,62.780365,1.4838,-0.7083
L3_4,3,3,33,True,False,34.773609,10.957963,222.139,34.773609,0.0,-0.5
L3_5,3,4,33,True,True,36.444138,12.253966,196.682,51.51393,1.4135,-0.90685
L3_6,3,3,33,False,False,,,,28.781866,0.0,-1.0
L3_7,3,4,33,True,True,44.76278,9.238068,261.386,98.298359,2.196,-0.32504
L3_8,3,3,33,True,True,34.234208,10.661296,206.427,62.172591,1.8161,-0.58662
L3_9,3,4,33,True,False,30.003431,7.177869,240.792,30.003431,0.0,-0.5
L3_10,3,3,33,True,False,22.224898,11.381909,201.203,22.224898,0.0,-0.5
L4_1,4,5,33,False,False,,,,44.123039,0.0,-1.0
L4_2,4,4,33,True,False,27.484868,13.236128,248.417,27.484868,0.0,-0.5
L4_3,4,5,33,True,False,50.806956,11.201491,232.565,50.806956,0.0,-0.5
L4_4,4,4,33,True,False,41.957819,11.424484,202.397,41.957819,0.0,-0.5
L4_5,4,5,33,True,True,29.278847,13.089653,223.777,70.339605,2.4024,-0.40944
L4_6,4,4,33,True,False,34.303257,7.110077,220.553,34.303257,0.0,-0.5
L4_7,4,5,33,True,False,44.185969,9.91467,217.158,44.185969,0.0,-0.5
L4_8,4,4,33,False,False,,,,26.021709,0.0,-1.0
L4_9,4,5,33,True,True,43.82232,8.647843,205.964,91.373189,2.0851,-0.34385
