task_id,seed,runtime_ms,joules,correct
L3_3,11,24.635525,12.476227,True
L3_4,11,28.877876,8.723853,False
L3_5,11,37.334702,9.38267,True
L3_6,11,21.52718,6.359987,True
L3_7,11,33.390457,7.453249,False
L3_8,11,19.984355,8.940398,True
L3_9,11,28.739864,9.2479,False
L4_1,11,46.126758,12.847816,False
L4_2,11,35.008789,7.422343,True
L4_3,11,29.727424,15.096304,False
L4_5,11,37.071108,15.503033,True
L4_7,11,47.602795,8.036868,True
L4_8,11,34.656398,11.039689,False
L4_9,11,30.412896,7.238303,False
L1_1,22,25.933034,7.390697,True
L1_2,22,32.517719,9.339524,False
L1_3,22,19.278276,2.468636,False
L1_4,22,23.881651,4.796032,True
L1_5,22,27.277969,5.9619,False
L1_7,22,19.964027,7.511114,True
L1_8,22,31.602204,4.319262,False
L1_9,22,14.249392,5.146534,True
L1_10,22,20.983651,4.09287,True
L1_11,22,19.005508,6.587624,False
L1_12,22,15.250362,5.142146,False
L1_13,22,21.862459,6.165216,True
L1_15,22,17.555868,2.825198,True
L1_16,22,20.95413,6.833865,False
L1_18,22,13.151479,3.62998,False
L1_19,22,16.941672,6.898107,False
L1_20,22,25.968393,8.315577,True
L1_21,22,15.548554,5.097673,False
L1_22,22,21.830722,3.742707,False
L1_23,22,33.047844,4.842173,True
L1_25,22,19.217782,4.74833,False
L1_26,22,29.822407,6.470767,False
L1_27,22,15.844635,5.391903,True
L1_28,22,19.960705,3.96243,True
L1_29,22,29.53225,9.394878,True
L1_30,22,12.357894,3.129627,False
L1_31,22,26.656901,7.31215,True
L1_32,22,18.607639,6.294855,False
L1_33,22,12.382565,3.019346,True
L1_34,22,25.835872,5.698907,True
L1_35,22,33.689797,7.513341,False
L1_36,22,14.577226,4.537253,True
L1_39,22,15.464158,5.59885,False
L1_40,22,22.314109,3.638634,True
L2_1,22,22.278913,9.228788,True
L2_3,22,24.414248,4.959844,True
L2_4,22,29.839182,5.758892,False
L2_5,22,30.253151,6.051988,False
L2_6,22,17.301461,6.470789,False
L2_9,22,18.974124,5.526926,False
L2_10,22,20.660815,4.924943,False
L2_11,22,36.61801,6.221736,True
L2_12,22,16.585287,7.335859,True
L2_13,22,25.521388,6.037407,False
L2_15,22,14.809729,6.085941,False
L2_16,22,32.695657,6.232602,False
L2_17,22,27.060304,6.686542,False
L2_19,22,22.795044,9.714764,False
L2_20,22,38.014836,9.927826,False
L3_1,22,27.883624,11.279893,True
L3_2,22,26.115369,8.789563,False
L3_3,22,36.745653,8.595562,False
L3_4,22,32.844471,5.862529,False
L3_5,22,29.734713,7.718803,False
L3_6,22,33.455708,6.541774,False
L3_7,22,34.192569,11.710049,False
L3_8,22,25.098404,5.490053,False
L3_9,22,38.709696,7.669796,False
L3_10,22,29.179978,9.610135,True
L4_1,22,44.913446,10.424423,True
L4_2,22,22.467071,9.023125,False
L4_3,22,29.193129,8.221339,False
L4_5,22,41.347813,10.745798,True
L4_6,22,40.753472,10.340285,False
L4_8,22,39.568755,10.246233,False
L4_9,22,29.264774,6.936367,False
L1_1,33,18.531704,6.776795,False
L1_2,33,26.553482,5.434327,False
L1_3,33,11.565964,5.483821,True
L1_4,33,20.31497,6.175472,True
L1_5,33,28.253747,9.384789,False
L1_6,33,16.426068,3.707265,True
L1_7,33,17.845869,6.108055,True
L1_8,33,20.869901,5.82211,False
L1_9,33,13.464304,3.487382,True
L1_10,33,18.558269,7.476081,True
L1_11,33,19.986885,5.147678,False
L1_12,33,18.640526,4.713314,False
L1_13,33,22.208606,6.022106,False
L1_14,33,18.959052,5.779687,True
L1_15,33,14.121727,5.539241,True
L1_16,33,24.154911,4.696216,True
L1_17,33,24.331731,7.520491,False
L1_18,33,16.017072,2.773721,False
L1_19,33,22.774817,7.034998,True
L1_20,33,23.445871,9.854581,True
L1_21,33,11.494791,3.557724,False
L1_22,33,17.739365,4.957985,True
L1_23,33,27.076061,5.300886,True
L1_24,33,17.880721,2.873043,True
L1_25,33,18.821696,4.077751,False
L1_26,33,32.785946,6.874371,False
L1_27,33,10.463647,4.720274,True
L1_28,33,18.879622,5.500002,True
L1_29,33,20.625369,9.72261,True
L1_30,33,17.226042,3.783795,True
L1_31,33,18.166613,8.107543,True
L1_34,33,19.978916,4.019342,True
L1_35,33,18.23348,8.915284,False
L1_36,33,15.760809,4.982034,False
L1_37,33,18.100047,6.810827,True
L1_38,33,28.741256,6.755559,True
L1_39,33,15.621522,3.631793,True
L1_40,33,21.842053,6.941162,True
L2_1,33,24.268978,8.177238,True
L2_2,33,38.88298,10.451238,False
L2_3,33,23.290035,8.113632,True
L2_4,33,20.512795,9.622781,False
L2_5,33,35.073645,12.436154,True
L2_6,33,17.555313,7.564311,True
L2_7,33,19.358548,7.086422,True
L2_8,33,32.210694,6.840541,True
L2_9,33,22.101058,5.854496,False
L2_10,33,24.237464,5.200744,False
L2_11,33,22.440579,7.809913,True
L2_12,33,17.643294,6.641703,True
L2_13,33,19.533497,9.362602,False
L2_14,33,31.481814,5.419685,False
L2_15,33,17.433174,6.638816,False
L2_16,33,18.943996,8.302948,False
L2_17,33,33.965265,5.801324,False
L2_18,33,15.903374,3.644482,True
L2_19,33,24.152398,8.777538,True
L2_20,33,34.327875,10.099058,False
L3_1,33,26.427717,8.315231,False
L3_2,33,31.116609,6.754146,False
L3_3,33,31.998778,9.734286,True
L3_5,33,40.716266,9.241872,False
L3_6,33,26.559501,7.480591,False
L3_7,33,27.004111,11.334181,False
L3_9,33,40.49881,10.181529,False
L3_10,33,26.498657,4.831079,False
L4_1,33,37.38832,9.531334,False
L4_2,33,35.448202,8.883015,True
L4_4,33,28.263118,10.090202,False
L4_5,33,42.898289,12.267292,True
L4_6,33,33.297916,11.779727,True
L4_7,33,27.154826,13.072412,True
L4_9,33,39.559103,8.69486,False
