run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,turns_to_success,data_scale_proxy,stage,checkpoint
run::M_ALL::cross_hardware_transfer::seed11::L1_20,11,L1_20,1,1,2.165609,1.759491,0.41358,184.922,0,13.45835,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_1,11,L2_1,1,1,5.681924,1.712522,1.309532,217.43,0,12.966375,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_2,11,L2_2,1,1,4.568473,1.53639,0.983761,204.766,0,12.453401,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_3,11,L2_3,1,0,5.822108,1.696048,1.361179,228.884,0,7.681062,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_4,11,L2_4,1,1,5.77609,1.604149,1.178358,215.297,0,11.562445,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_5,11,L2_5,1,1,6.720812,1.76249,1.563411,226.748,0,12.683813,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_6,11,L2_6,1,1,6.09306,1.707227,1.320159,230.564,0,13.49352,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_7,11,L2_7,1,1,5.229211,1.586574,1.211768,215.109,0,12.039782,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_8,11,L2_8,0,0,5.748686,1.75761,1.369246,220.797,0,7.19221,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_9,11,L2_9,1,0,8.412227,1.531461,1.93504,215.973,0,7.458313,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_10,11,L2_10,1,0,6.681073,1.770142,1.908922,272.439,0,7.418,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_11,11,L2_11,1,0,5.422034,1.530894,0.863477,195.462,0,8.224933,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_12,11,L2_12,1,1,7.959987,1.542106,1.989498,243.094,0,10.842799,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_13,11,L2_13,1,1,7.112694,1.789308,1.57178,225.951,0,12.013846,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_14,11,L2_14,0,0,6.267078,1.539066,1.242571,197.163,0,7.420512,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_15,11,L2_15,1,1,6.273272,1.463906,1.355791,216.185,0,11.776819,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_16,11,L2_16,1,1,7.55539,1.623654,1.788384,222.243,0,12.326673,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_17,11,L2_17,1,0,7.19837,1.502653,1.746859,235.256,0,6.458912,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_18,11,L2_18,1,0,8.898687,1.518598,1.884814,204.086,0,6.439422,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_19,11,L2_19,1,0,6.635496,1.57979,1.287086,200.121,0,7.106627,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L2_20,11,L2_20,1,1,6.49654,1.581378,1.453679,225.656,0,12.4386,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_1,11,L3_1,1,1,12.887415,1.626518,3.737995,273.139,0,9.750168,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_2,11,L3_2,1,1,16.204554,1.301013,4.735453,286.918,0,9.551796,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_3,11,L3_3,1,1,15.952708,1.348852,4.281595,264.892,0,9.054592,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_4,11,L3_4,1,1,13.607197,1.645599,3.41872,248.866,0,11.45301,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_5,11,L3_5,1,0,19.636427,1.538292,4.787801,244.407,0,4.716052,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_6,11,L3_6,1,1,18.112683,1.326042,4.397132,237.898,0,10.01422,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_7,11,L3_7,1,1,16.141948,1.433197,3.635886,236.097,0,11.042862,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_8,11,L3_8,1,1,14.064121,1.485157,3.447982,245.782,0,10.614404,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_9,11,L3_9,1,1,19.061451,1.487514,4.852229,253.288,0,8.897961,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_10,11,L3_10,1,0,20.674732,1.385873,5.935077,284.579,0,4.209058,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_11,11,L3_11,1,1,16.605284,1.322618,4.27123,267.124,0,9.081461,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_12,11,L3_12,1,1,16.011116,1.422979,3.686552,241.876,0,9.570562,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_13,11,L3_13,1,0,19.069068,1.451315,3.952041,216.513,0,4.567023,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_14,11,L3_14,1,0,19.202709,1.537032,5.029005,268.58,0,4.639893,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_15,11,L3_15,1,1,25.773559,1.475084,6.984388,270.768,0,7.460209,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_16,11,L3_16,1,0,21.203217,1.596905,5.833494,269.809,0,3.901105,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_17,11,L3_17,0,0,18.589171,1.442651,4.054787,210.019,0,4.281439,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_18,11,L3_18,0,0,23.364148,1.49874,5.610934,252.44,0,2.361221,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_19,11,L3_19,1,0,24.316827,1.504943,5.74211,233.269,0,3.209755,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L3_20,11,L3_20,1,0,18.470818,1.409098,4.825212,275.449,0,5.387346,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_1,11,L4_1,1,1,57.479926,1.58922,17.152476,313.248,1,-1.975883,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_2,11,L4_2,1,1,52.174802,1.568537,15.371654,290.061,1,-1.013697,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_3,11,L4_3,1,0,43.613041,1.431389,12.211086,253.066,0,-1.429334,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_4,11,L4_4,1,0,46.392046,1.423665,12.651107,262.427,0,-2.080534,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_5,11,L4_5,1,1,55.176106,1.333158,13.787359,248.894,1,0.32741,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_6,11,L4_6,1,1,52.915496,1.325933,13.838386,269.677,1,0.692797,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_7,11,L4_7,1,1,52.218526,1.51162,13.909515,275.292,0,2.425073,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_8,11,L4_8,1,1,65.856623,1.34744,20.719536,317.344,1,-5.897513,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_9,11,L4_9,1,1,52.804517,1.379032,16.633155,278.436,1,-2.078161,5,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_10,11,L4_10,1,0,42.40942,1.434613,10.178647,244.079,0,0.720458,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_11,11,L4_11,0,0,46.745654,1.320454,13.211801,303.778,1,-4.509747,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_12,11,L4_12,1,1,66.783787,1.102789,17.162432,286.071,1,-2.340608,4,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_13,11,L4_13,1,0,60.423989,1.402233,14.380217,246.269,1,-5.606291,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_14,11,L4_14,0,0,64.199941,1.285225,19.484776,291.984,1,-10.427019,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_15,11,L4_15,1,0,52.90589,1.202216,15.19591,263.633,1,-5.444602,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_16,11,L4_16,1,0,58.199892,1.230698,17.409057,299.725,1,-7.719956,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_17,11,L4_17,0,0,74.098431,1.432435,20.280788,296.198,1,-10.947878,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_18,11,L4_18,1,1,88.652443,1.315316,27.523909,326.303,1,-10.81548,5,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_19,11,L4_19,1,0,58.18787,1.24924,16.23534,305.435,1,-6.996324,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed11::L4_20,11,L4_20,1,0,57.225802,1.524466,15.449528,276.805,0,-4.444773,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed11/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_1,22,L1_1,1,0,2.575785,1.685971,0.531376,197.153,0,8.317691,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_2,22,L1_2,1,1,3.447601,1.94121,0.741983,205.1,0,13.288765,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_3,22,L1_3,1,0,2.519671,1.805932,0.446473,179.273,0,8.444607,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_4,22,L1_4,1,1,3.833944,1.706649,0.679554,198.949,0,13.470512,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_5,22,L1_5,1,0,1.929839,1.812811,0.364977,176.329,1,7.323619,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_6,22,L1_6,1,1,2.354999,1.835998,0.473285,202.123,0,14.074194,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_7,22,L1_7,1,0,2.611792,1.688445,0.391432,161.761,0,8.497999,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_8,22,L1_8,1,1,2.282135,1.849735,0.387191,174.84,0,13.681544,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_9,22,L1_9,1,1,2.944644,1.633183,0.569513,186.591,0,12.867807,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_10,22,L1_10,1,0,2.988091,1.793299,0.451833,160.71,0,7.877554,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_11,22,L1_11,1,1,2.528804,1.541003,0.417364,167.841,0,12.553689,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_12,22,L1_12,1,1,2.670563,1.782148,0.509927,184.952,1,12.438227,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_13,22,L1_13,1,1,3.792844,1.530414,0.76237,193.298,0,12.842154,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_14,22,L1_14,1,1,3.296649,1.687709,0.646929,204.662,0,13.598997,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_15,22,L1_15,1,0,3.760735,1.60428,0.63916,177.936,0,8.310301,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_16,22,L1_16,1,0,2.974379,1.631938,0.541601,182.725,0,8.392407,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_17,22,L1_17,1,1,2.953018,1.793626,0.599546,187.102,0,13.663788,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_18,22,L1_18,1,0,3.25952,1.646741,0.562234,168.38,0,8.110921,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_19,22,L1_19,1,0,1.967487,1.836874,0.350458,187.958,0,9.252358,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L1_20,22,L1_20,1,0,2.082043,1.841725,0.346344,174.015,0,8.389162,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_1,22,L2_1,1,1,5.277789,1.742238,1.082696,191.116,0,12.591633,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_2,22,L2_2,1,0,4.298649,1.575425,0.831675,198.358,0,7.957098,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_3,22,L2_3,1,1,5.581331,1.542487,1.21904,219.006,0,11.633606,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_4,22,L2_4,1,0,6.358802,1.689808,1.286157,211.783,0,7.967905,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_5,22,L2_5,1,1,5.031621,1.637417,1.097035,202.067,0,12.368729,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_6,22,L2_6,1,0,6.880853,1.572443,1.44851,212.961,0,7.425061,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_7,22,L2_7,1,1,5.316872,1.730281,1.126354,211.776,0,11.684201,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_8,22,L2_8,1,0,4.920755,1.464736,1.130176,233.122,0,8.164732,6,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_9,22,L2_9,1,1,9.327909,1.278736,2.045216,225.661,0,11.98343,1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_10,22,L2_10,1,1,6.566805,1.534282,1.204221,206.796,0,12.696789,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_11,22,L2_11,1,0,5.181616,1.538992,1.168496,215.181,0,7.325911,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_12,22,L2_12,1,1,8.548516,1.391784,2.092388,225.595,0,11.876076,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_13,22,L2_13,1,1,8.658134,1.56361,2.025918,245.502,0,12.202301,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_14,22,L2_14,1,1,5.977126,1.744581,1.193456,200.064,0,13.196918,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_15,22,L2_15,1,1,5.587739,1.546899,1.317642,229.541,0,12.126307,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_16,22,L2_16,1,0,6.24233,1.492785,1.188639,182.528,0,8.452812,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_17,22,L2_17,0,0,5.915969,1.664724,1.343725,222.873,0,6.863425,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_18,22,L2_18,1,1,8.202262,1.44801,2.207543,267.066,0,12.273706,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_19,22,L2_19,1,1,7.200306,1.634162,1.586962,211.585,0,11.867619,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L2_20,22,L2_20,1,1,6.721548,1.825774,1.3115,193.678,0,12.254544,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L3_1,22,L3_1,1,0,12.697489,1.547269,2.97566,240.48,0,6.465178,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L3_2,22,L3_2,1,1,14.845659,1.515478,4.213483,276.401,0,10.406403,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L3_3,22,L3_3,1,0,14.446279,1.577352,3.558443,262.515,0,5.716974,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L3_4,22,L3_4,1,1,13.614194,1.485106,2.992637,231.283,0,11.032757,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L3_5,22,L3_5,1,1,15.397421,1.552771,3.561047,243.366,0,10.71272,2,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L3_6,22,L3_6,0,0,17.135882,1.502998,3.753724,221.076,0,5.323592,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L3_7,22,L3_7,0,0,20.439114,1.466452,6.184829,272.208,0,1.599103,-1,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
run::M_ALL::cross_hardware_transfer::seed22::L3_8,22,L3_8,1,1,13.522638,1.394928,3.634592,268.768,0,10.411689,3,,suite,checkpoints/exp/cross_hardware_transfer/m_all/seed22/checkpoint.json
