run_id,seed,task_id,compile_ok,correct,runtime_ms,speedup,joules,avg_power_w,sla_violation,reward,stage,checkpoint
run::M_ALL::seed_robustness::seed11::L3_2,11,L3_2,1,1,13.721828,1.508032,2.96841,213.809,0,11.770477,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_3,11,L3_3,0,0,16.260736,1.449518,3.724235,227.819,1,3.092301,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_4,11,L3_4,1,1,13.217351,1.600792,3.360653,259.6,0,11.456045,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_5,11,L3_5,1,0,19.281435,1.598738,4.979534,252.066,0,5.332749,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_6,11,L3_6,1,0,14.107223,1.688564,3.450696,242.713,0,6.592257,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_7,11,L3_7,1,1,19.075374,1.585888,4.925361,243.82,0,9.976339,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_8,11,L3_8,0,0,13.938024,1.448158,3.771385,264.598,0,5.737609,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_9,11,L3_9,1,1,18.706777,1.478279,4.735456,263.403,0,9.212958,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_10,11,L3_10,0,0,15.734951,1.479182,4.187127,252.513,0,3.728313,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_11,11,L3_11,0,0,15.278533,1.582251,3.272049,226.852,0,5.68508,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_12,11,L3_12,1,1,16.736607,1.730578,4.277051,261.257,0,9.729784,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_13,11,L3_13,1,1,22.561365,1.536093,6.683206,288.841,0,8.141136,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_14,11,L3_14,1,0,17.675839,1.706139,4.273298,242.041,0,6.082026,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_15,11,L3_15,1,0,22.686768,1.722739,5.26922,242.422,0,4.749539,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_16,11,L3_16,1,1,20.487563,1.513741,5.250527,269.565,0,9.736709,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_17,11,L3_17,1,1,18.887897,1.599655,3.997286,251.737,0,10.332099,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_18,11,L3_18,1,0,23.212358,1.461919,5.763498,251.791,0,3.910429,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_19,11,L3_19,1,0,18.16288,1.396236,3.897937,230.967,0,5.85557,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L3_20,11,L3_20,1,0,18.758754,1.455432,4.980941,253.424,0,4.65298,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_1,11,L4_1,1,1,81.924309,1.57891,23.075775,268.211,1,-6.1924,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_2,11,L4_2,0,0,48.850286,1.498418,14.935208,339.483,1,-5.934592,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_3,11,L4_3,1,1,47.593951,1.278638,11.554532,270.212,1,2.880445,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_4,11,L4_4,1,1,51.825269,1.424086,14.903818,278.203,0,1.27053,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_5,11,L4_5,1,1,58.912547,1.499662,16.863786,277.405,1,-1.37038,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_6,11,L4_6,1,0,49.725561,1.417965,16.143667,321.299,0,-4.53313,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_7,11,L4_7,1,0,49.13813,1.433662,14.641374,313.595,1,-4.125909,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_8,11,L4_8,1,1,60.226883,1.424714,19.38881,306.675,0,-2.684462,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_9,11,L4_9,1,1,40.176773,1.472413,8.736422,237.661,1,5.307088,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_10,11,L4_10,0,0,50.716347,1.450668,15.153451,289.206,1,-6.037978,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_11,11,L4_11,1,0,59.649403,1.483771,18.081335,311.066,1,-7.076777,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_12,11,L4_12,1,1,56.864427,1.659284,15.390892,292.169,1,0.66356,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_13,11,L4_13,1,1,54.6362,1.292137,15.15446,277.094,1,0.363876,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_14,11,L4_14,1,1,49.064819,1.552506,15.630431,319.106,1,-0.321396,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_15,11,L4_15,1,1,57.914534,1.426144,15.537144,276.493,1,-0.845137,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_16,11,L4_16,0,0,49.019007,1.399266,14.058897,283.304,1,-5.242165,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_17,11,L4_17,1,0,66.574567,1.568668,19.466219,273.709,1,-8.506278,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_18,11,L4_18,1,1,74.50731,1.543612,24.977883,336.889,1,-7.922358,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_19,11,L4_19,1,1,61.0663,1.320397,19.448921,300.169,1,-3.724366,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed11::L4_20,11,L4_20,1,0,52.5894,1.28896,15.914401,300.718,1,-6.25476,suite,checkpoints/exp/seed_robustness/m_all/seed11/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_1,22,L1_1,1,1,2.569343,1.931112,0.583971,209.137,0,13.415892,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_2,22,L1_2,1,0,3.763085,1.769367,0.65871,166.966,0,8.659627,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_3,22,L1_3,1,1,3.226481,1.998595,0.613602,181.437,0,14.308691,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_4,22,L1_4,1,1,2.830581,1.972472,0.45804,168.293,0,13.730429,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_5,22,L1_5,1,1,2.133114,1.643417,0.3673,167.443,0,14.647196,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_6,22,L1_6,1,0,2.660147,1.76796,0.513989,190.906,0,8.694007,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_7,22,L1_7,1,1,3.145323,1.754042,0.57161,194.055,0,13.923566,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_8,22,L1_8,1,1,2.401168,1.760818,0.506255,205.984,0,13.257677,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_9,22,L1_9,1,1,2.348154,1.91011,0.482566,197.428,0,13.745066,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_10,22,L1_10,1,1,3.15893,1.560465,0.623799,202.446,0,13.227672,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_11,22,L1_11,1,1,3.478015,1.967668,0.63027,185.311,0,13.529126,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_12,22,L1_12,1,1,2.481023,1.655325,0.484035,195.312,0,13.525961,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_13,22,L1_13,0,0,3.697475,1.636269,0.631121,195.476,0,7.570448,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_14,22,L1_14,1,1,2.850512,1.748672,0.558046,187.492,0,14.20426,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_15,22,L1_15,1,1,3.127797,1.709718,0.539807,191.868,0,13.542679,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_16,22,L1_16,1,1,3.229052,1.780474,0.647986,208.692,0,14.081545,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_17,22,L1_17,1,1,2.944705,1.900872,0.505726,174.239,0,13.487559,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_18,22,L1_18,1,0,3.467402,1.631554,0.609295,175.859,0,7.609041,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_19,22,L1_19,1,1,2.096897,1.733527,0.386108,187.952,0,13.656091,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L1_20,22,L1_20,1,1,1.958137,1.966981,0.329427,165.26,1,13.075473,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_1,22,L2_1,1,0,5.262636,1.602014,1.146235,197.853,0,8.736595,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_2,22,L2_2,1,1,4.055165,1.769819,0.978755,226.672,0,13.438294,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_3,22,L2_3,1,1,4.612056,1.631526,0.952888,205.749,0,12.375431,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_4,22,L2_4,1,1,5.478447,1.677182,1.407623,228.383,0,12.756459,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_5,22,L2_5,0,0,5.402534,1.642393,1.06277,212.537,0,6.582721,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_6,22,L2_6,1,1,5.00228,1.880775,1.176261,241.15,0,13.634883,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_7,22,L2_7,1,1,5.199813,1.554253,1.139054,230.616,0,13.719083,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_8,22,L2_8,1,0,4.879373,1.746626,1.349289,261.911,0,7.836317,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_9,22,L2_9,1,1,8.141734,1.745142,1.592131,191.897,0,12.623077,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_10,22,L2_10,1,0,5.959073,1.601704,1.130969,184.642,0,8.713437,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_11,22,L2_11,1,1,5.527951,1.828926,1.196749,211.27,0,13.632593,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_12,22,L2_12,1,0,7.618301,1.633107,1.94327,267.659,0,7.983913,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_13,22,L2_13,1,0,8.150353,1.776799,1.663671,211.974,0,7.218445,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_14,22,L2_14,1,0,5.743214,1.714724,1.185386,206.508,0,8.587316,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_15,22,L2_15,1,1,7.230996,1.777936,1.529285,210.138,0,13.116498,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_16,22,L2_16,1,1,7.355651,1.605355,1.576701,217.322,0,12.341539,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_17,22,L2_17,1,1,6.472011,1.615705,1.32946,223.004,0,12.791751,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_18,22,L2_18,1,1,8.281285,1.664258,1.602286,213.189,0,12.424964,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_19,22,L2_19,1,1,6.466168,1.776884,1.350688,218.124,0,13.136204,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L2_20,22,L2_20,0,0,7.990252,1.569575,1.662707,198.361,0,6.597599,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_1,22,L3_1,1,1,11.787623,1.506735,2.903062,248.359,0,11.393388,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_2,22,L3_2,1,1,14.587889,1.518357,4.000468,250.856,0,10.519223,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_3,22,L3_3,0,0,12.968469,1.77287,3.070077,241.115,0,4.919818,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_4,22,L3_4,1,1,14.111548,1.661397,3.524044,266.57,0,12.426487,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_5,22,L3_5,1,0,17.007055,1.740211,4.046643,242.44,0,5.832282,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_6,22,L3_6,0,0,16.061556,1.464507,4.386193,251.297,0,3.460422,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_7,22,L3_7,0,0,18.115883,1.429554,4.883339,266.56,0,3.608639,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_8,22,L3_8,1,1,15.116174,1.608633,4.649769,273.98,0,10.341855,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_9,22,L3_9,1,1,22.438759,1.463397,5.867058,233.505,0,9.651545,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_10,22,L3_10,1,0,15.499352,1.592348,4.062799,267.713,0,5.573246,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_11,22,L3_11,1,0,16.154537,1.675612,4.138316,259.725,0,5.885697,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_12,22,L3_12,1,1,19.45301,1.299644,5.620123,290.453,0,8.941053,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_13,22,L3_13,1,0,14.793317,1.495963,4.079194,258.853,0,4.856188,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_14,22,L3_14,1,1,15.894801,1.552493,3.828398,241.66,0,10.454545,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_15,22,L3_15,1,0,22.571607,1.497969,6.243494,276.559,0,4.608207,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_16,22,L3_16,1,1,19.805637,1.528235,5.330896,266.967,0,9.617053,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_17,22,L3_17,1,0,21.732232,1.519517,4.931679,222.314,0,5.232349,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_18,22,L3_18,1,1,19.893605,1.57711,4.932948,254.998,0,9.816923,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_19,22,L3_19,1,0,19.588463,1.688171,5.08869,250.198,0,5.130295,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L3_20,22,L3_20,0,0,15.999733,1.39313,4.0659,265.325,0,4.621161,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L4_1,22,L4_1,1,1,50.605475,1.40151,16.616436,303.641,1,-1.738118,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L4_2,22,L4_2,1,1,39.862709,1.497801,11.069241,284.295,1,2.90978,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L4_3,22,L4_3,1,0,41.410305,1.349793,11.358075,267.922,1,-1.08947,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
run::M_ALL::seed_robustness::seed22::L4_4,22,L4_4,1,1,58.05519,1.244232,17.070328,286.216,1,-1.543031,suite,checkpoints/exp/seed_robustness/m_all/seed22/checkpoint.json
