task_id,level,difficulty,seed,compiled,correct,runtime_ms,joules,power_w,ref_runtime_ms,speedup,reward
L1_16,1,2,22,True,True,20.968159,7.061129,218.84,40.305287,1.9222,-0.32382
L1_17,1,3,22,True,True,33.426788,9.172981,241.54,43.67973,1.3067,-0.8406
L1_18,1,1,22,True,False,17.687984,4.790066,218.664,17.687984,0.0,-0.5
L1_19,1,2,22,True,True,15.687607,5.070709,196.597,25.305837,1.6131,-0.33358
L1_20,1,3,22,True,True,30.302742,8.895323,262.429,52.101648,1.7194,-0.5508
L1_21,1,1,22,True,True,12.022953,2.350929,206.759,16.026262,1.333,-0.13999
L1_22,1,2,22,True,True,17.91494,6.391628,249.72,34.440086,1.9224,-0.27391
L1_23,1,3,22,False,False,,,,21.586007,0.0,-1.0
L1_24,1,1,22,True,False,14.419376,4.720933,243.646,14.419376,0.0,-0.5
L1_25,1,2,22,False,False,,,,23.09895,0.0,-1.0
L1_26,1,3,22,True,False,26.646469,5.48845,198.95,26.646469,0.0,-0.5
L1_27,1,1,22,True,True,18.718648,5.165994,240.157,21.451616,1.146,-0.68477
L1_28,1,2,22,True,True,26.470983,4.63422,223.336,33.257961,1.2564,-0.53849
L1_29,1,3,22,True,False,31.869412,8.228415,245.285,31.869412,0.0,-0.5
L1_30,1,1,22,True,True,17.395428,3.385086,201.015,33.726648,1.9388,0.05239
L1_31,1,2,22,True,False,23.332014,6.345647,241.158,23.332014,0.0,-0.5
L1_32,1,3,22,False,False,,,,29.77498,0.0,-1.0
L1_33,1,1,22,True,True,15.265027,5.399845,235.128,30.293876,1.9845,-0.1578
L1_34,1,2,22,True,True,19.854485,3.582843,243.82,26.978303,1.3588,-0.33148
L1_35,1,3,22,True,True,31.680084,6.107503,208.418,73.603551,2.3233,-0.06175
L1_36,1,1,22,True,True,13.694374,3.04709,252.937,24.626786,1.7983,0.02976
L1_37,1,2,22,True,True,19.778076,6.669009,231.658,33.398262,1.6887,-0.42481
L1_38,1,3,22,True,True,20.12729,6.009279,255.913,48.133373,2.3914,-0.02475
L1_39,1,1,22,True,True,18.926436,5.308717,213.765,41.795852,2.2083,-0.04244
L1_40,1,2,22,True,True,26.462196,7.288863,218.544,64.396113,2.4335,-0.10384
L2_1,2,3,22,True,True,24.485793,8.242801,251.195,52.217876,2.1326,-0.29734
L2_2,2,4,22,False,False,,,,23.510523,0.0,-1.0
L2_3,2,2,22,True,False,15.231692,6.173018,252.019,15.231692,0.0,-0.5
L2_4,2,3,22,True,True,19.104958,6.974128,255.237,45.769118,2.3957,-0.09744
L2_5,2,4,22,True,True,26.104885,9.249769,240.605,64.656146,2.4768,-0.20534
L2_6,2,2,22,True,True,16.365916,4.086089,246.473,26.956458,1.6471,-0.20477
L2_7,2,3,22,True,True,25.305179,7.216898,248.591,42.192789,1.6674,-0.47697
L2_8,2,4,22,True,False,41.129589,10.516415,210.261,41.129589,0.0,-0.5
L2_9,2,2,22,True,True,15.558107,7.415037,252.304,37.573014,2.415,-0.12005
L2_10,2,3,22,False,False,,,,19.201659,0.0,-1.0
L2_11,2,4,22,True,False,29.451222,8.525412,252.895,29.451222,0.0,-0.5
L2_12,2,2,22,True,True,20.849685,5.68319,196.013,27.806696,1.3337,-0.58082
L2_13,2,3,22,True,True,24.699248,8.331008,239.403,32.736654,1.3254,-0.77827
L2_14,2,4,22,True,True,40.102716,9.124446,239.284,93.521533,2.332,-0.25873
L2_15,2,2,22,True,True,14.806744,4.088331,238.142,31.129687,2.1024,0.03901
L2_16,2,3,22,True,True,23.67563,7.180805,233.443,47.433404,2.0035,-0.29083
L2_17,2,4,22,True,False,29.345533,7.995683,231.807,29.345533,0.0,-0.5
L2_18,2,2,22,True,True,19.268657,4.770988,250.639,33.096977,1.7177,-0.24031
L2_19,2,3,22,True,False,25.536365,7.158859,249.139,25.536365,0.0,-0.5
L2_20,2,4,22,False,False,,,,22.456785,0.0,-1.0
L3_1,3,4,22,True,False,27.900519,5.646426,259.936,27.900519,0.0,-0.5
L3_2,3,3,22,True,False,30.638609,6.028618,232.976,30.638609,0.0,-0.5
L3_3,3,4,22,True,True,22.89897,6.891665,238.57,29.41716,1.2846,-0.71467
L3_4,3,3,22,True,True,29.149026,7.803611,238.165,50.597567,1.7358,-0.47581
L3_5,3,4,22,True,True,29.260223,6.033811,227.393,61.529054,2.1028,-0.15541
L3_6,3,3,22,True,False,22.857165,6.401423,207.311,22.857165,0.0,-0.5
L3_7,3,4,22,True,False,40.200763,9.941952,238.627,40.200763,0.0,-0.5
L3_8,3,3,22,True,False,22.333023,6.110679,245.909,22.333023,0.0,-0.5
L3_9,3,4,22,True,True,33.112515,5.929545,249.055,75.529343,2.281,-0.06536
L3_10,3,3,22,False,False,,,,28.31511,0.0,-1.0
L4_1,4,5,22,True,True,29.452477,11.055381,254.207,37.047892,1.2579,-0.97203
L4_2,4,4,22,True,True,24.140593,10.32958,217.894,52.931145,2.1926,-0.38241
L4_3,4,5,22,True,True,31.089277,11.477079,231.094,45.541063,1.4648,-0.83842
L4_4,4,4,22,True,True,25.729639,5.005698,248.658,29.718796,1.155,-0.66115
L4_5,4,5,22,True,False,36.140854,8.657366,261.879,36.140854,0.0,-0.5
L4_6,4,4,22,True,True,23.045206,8.446292,249.549,48.101461,2.0873,-0.33101
L4_7,4,5,22,True,True,41.656887,10.498709,258.927,100.554374,2.4139,-0.29439
L4_8,4,4,22,True,True,40.188648,11.079746,221.056,80.807089,2.0107,-0.50408
L4_9,4,5,22,True,False,46.643474,10.843229,253.213,46.643474,0.0,-0.5
L1_1,1,2,33,True,True,26.415852,4.136032,233.97,30.318275,1.1477,-0.57208
L1_2,1,3,33,True,False,31.172837,8.10842,246.72,31.172837,0.0,-0.5
L1_3,1,1,33,False,False,,,,13.420512,0.0,-1.0
L1_4,1,2,33,True,False,17.69046,4.416655,247.054,17.69046,0.0,-0.5
L1_5,1,3,33,True,True,20.217779,6.401675,260.551,42.969557,2.1253,-0.17435
L1_6,1,1,33,True,False,18.232714,4.024743,225.3,18.232714,0.0,-0.5
L1_7,1,2,33,True,True,19.65448,6.389323,226.713,37.798743,1.9232,-0.27334
L1_8,1,3,33,True,True,30.257948,5.853669,236.12,56.643218,1.872,-0.25652
L1_9,1,1,33,True,True,12.970085,5.303652,215.741,30.825712,2.3767,0.03151
L1_10,1,2,33,True,True,18.821891,3.621997,207.734,22.701368,1.2061,-0.45611
L1_11,1,3,33,True,True,24.102765,7.386989,213.902,30.92383,1.283,-0.75066
L1_12,1,1,33,True,False,17.327517,3.533387,260.575,17.327517,0.0,-0.5
L1_13,1,2,33,True,True,25.302554,5.115561,210.206,27.552393,1.0889,-0.73096
L1_14,1,3,33,True,False,23.284168,4.114368,235.062,23.284168,0.0,-0.5
L1_15,1,1,33,True,False,15.948574,2.639638,250.91,15.948574,0.0,-0.5
L1_16,1,2,33,True,False,19.559321,6.895555,232.274,19.559321,0.0,-0.5
L1_17,1,3,33,True,False,30.352858,7.713412,239.498,30.352858,0.0,-0.5
L1_18,1,1,33,True,False,12.721494,3.498529,205.2,12.721494,0.0,-0.5
L1_19,1,2,33,True,False,15.103365,3.988243,261.281,15.103365,0.0,-0.5
L1_20,1,3,33,True,False,32.877319,4.810307,239.155,32.877319,0.0,-0.5
L1_21,1,1,33,True,True,16.272371,4.624299,229.628,25.593101,1.5728,-0.31281
L1_22,1,2,33,True,False,20.270696,3.391805,210.317,20.270696,0.0,-0.5
L1_23,1,3,33,True,False,20.465416,4.839882,263.442,20.465416,0.0,-0.5
L1_24,1,1,33,True,False,14.389029,5.208646,223.737,14.389029,0.0,-0.5
L1_25,1,2,33,True,False,15.709844,6.455534,234.685,15.709844,0.0,-0.5
L1_26,1,3,33,True,False,30.594858,4.655584,230.987,30.594858,0.0,-0.5
L1_27,1,1,33,True,False,15.400277,2.381974,230.796,15.400277,0.0,-0.5
L1_28,1,2,33,True,True,23.868208,5.311697,217.371,28.061964,1.1757,-0.67309
L1_29,1,3,33,False,False,,,,18.917019,0.0,-1.0
L1_30,1,1,33,True,True,18.940108,4.690898,252.481,32.510185,1.7165,-0.23254
L1_31,1,2,33,True,True,22.250362,5.6172,252.461,38.943437,1.7502,-0.30316
L1_32,1,3,33,True,True,32.376044,8.061108,252.39,43.63275,1.3477,-0.74514
L1_33,1,1,33,False,False,,,,10.939104,0.0,-1.0
L1_34,1,2,33,True,True,23.794944,4.1157,229.048,42.020418,1.7659,-0.13872
L1_35,1,3,33,True,False,33.944244,6.981349,218.972,33.944244,0.0,-0.5
L1_36,1,1,33,True,False,14.748471,3.790755,200.879,14.748471,0.0,-0.5
L1_37,1,2,33,True,True,17.627494,7.074526,199.371,25.730407,1.4597,-0.60004
L1_38,1,3,33,True,False,31.958993,6.83842,198.973,31.958993,0.0,-0.5
L1_39,1,1,33,True,True,14.421378,2.826655,234.114,16.113413,1.1173,-0.40861
L1_40,1,2,33,True,True,18.560136,4.557037,225.234,23.179862,1.2489,-0.53607
L2_1,2,3,33,True,True,24.01281,8.555819,238.733,49.132122,2.0461,-0.35738
L2_2,2,4,33,True,False,27.815802,8.788578,241.142,27.815802,0.0,-0.5
L2_3,2,2,33,True,True,23.124702,5.81685,261.904,33.440566,1.4461,-0.51151
L2_4,2,3,33,True,True,20.257216,4.198376,209.115,41.966171,2.0717,0.011
L2_5,2,4,33,False,False,,,,38.687113,0.0,-1.0
L2_6,2,2,33,True,False,18.639012,6.29415,209.556,18.639012,0.0,-0.5
L2_7,2,3,33,True,True,28.511965,7.102389,248.727,42.787397,1.5007,-0.5743
L2_8,2,4,33,True,True,30.842718,6.348437,215.621,47.784075,1.5493,-0.48631
L2_9,2,2,33,True,False,17.362725,6.011034,245.444,17.362725,0.0,-0.5
L2_10,2,3,33,True,False,27.395032,5.65852,215.097,27.395032,0.0,-0.5
L2_11,2,4,33,True,False,30.755342,9.29134,214.866,30.755342,0.0,-0.5
L2_12,2,2,33,True,True,21.470522,6.512836,196.812,31.385884,1.4618,-0.55721
L2_13,2,3,33,True,False,23.946924,7.616874,260.636,23.946924,0.0,-0.5
L2_14,2,4,33,False,False,,,,32.16174,0.0,-1.0
L2_15,2,2,33,True,True,19.55658,4.981505,198.856,47.018379,2.4042,0.07436
L2_16,2,3,33,True,True,30.085144,7.275872,221.45,40.677731,1.3521,-0.69063
L2_17,2,4,33,True,True,29.102356,7.056139,234.457,39.679023,1.3634,-0.66695
L2_18,2,2,33,True,False,21.427442,6.057181,263.856,21.427442,0.0,-0.5
L2_19,2,3,33,True,False,26.33877,4.575683,226.406,26.33877,0.0,-0.5
L2_20,2,4,33,True,False,25.137831,6.601269,208.106,25.137831,0.0,-0.5
L3_1,3,4,33,True,False,32.322178,7.701334,255.853,32.322178,0.0,-0.5
L3_2,3,3,33,True,False,33.153549,7.46132,224.954,33.153549,0.0,-0.5
L3_3,3,4,33,False,False,,,,25.775099,0.0,-1.0
L3_4,3,3,33,True,True,30.38063,4.446061,243.088,53.017827,1.7451,-0.18919
L3_5,3,4,33,True,False,36.25333,9.725146,218.599,36.25333,0.0,-0.5
L3_6,3,3,33,True,False,32.150109,9.098001,210.147,32.150109,0.0,-0.5
L3_7,3,4,33,True,False,36.152962,8.336901,211.309,36.152962,0.0,-0.5
L3_8,3,3,33,False,False,,,,31.747174,0.0,-1.0
L3_9,3,4,33,False,False,,,,40.897624,0.0,-1.0
L3_10,3,3,33,True,True,30.139221,9.100374,257.169,40.488912,1.3434,-0.80896
L4_1,4,5,33,True,True,42.163128,6.753679,207.582,45.438721,1.0777,-0.88023
L4_2,4,4,33,True,True,33.749275,7.55782,215.956,41.700367,1.2356,-0.79974
L4_3,4,5,33,False,False,,,,27.057645,0.0,-1.0
L4_4,4,4,33,True,True,33.316248,9.672872,232.664,64.698725,1.942,-0.47097
L4_5,4,5,33,True,False,28.917822,7.844519,216.562,28.917822,0.0,-0.5
L4_6,4,4,33,True,True,34.351147,7.451363,239.203,79.776071,2.3224,-0.16161
L4_7,4,5,33,False,False,,,,32.17706,0.0,-1.0
L4_8,4,4,33,True,True,24.35931,9.589282,211.502,55.449538,2.2763,-0.30776
L4_9,4,5,33,True,True,38.227716,7.261559,226.372,71.750967,1.8769,-0.36166
